datetime,latitude,longitude
2019/12/11 16:55:47.336,  35.63945170, 139.29641140
2019/12/11 16:55:47.735,  35.63944190, 139.29638960
2019/12/11 16:55:48.429,  35.63942710, 139.29635770
2019/12/11 16:55:48.715,  35.63942000, 139.29634060
2019/12/11 16:55:49.487,  35.63940750, 139.29631320
2019/12/11 16:55:49.733,  35.63940380, 139.29630380
2019/12/11 16:55:50.569,  35.63939780, 139.29629120
2019/12/11 16:55:51.047,  35.63939130, 139.29627840
2019/12/11 16:55:51.586,  35.63938750, 139.29626930
2019/12/11 16:55:52.107,  35.63938150, 139.29625850
2019/12/11 16:55:52.642,  35.63937820, 139.29625080
2019/12/11 16:55:53.146,  35.63937250, 139.29624180
2019/12/11 16:55:53.755,  35.63936930, 139.29623470
2019/12/11 16:55:54.254,  35.63936400, 139.29622630
2019/12/11 16:55:54.753,  35.63935950, 139.29621960
2019/12/11 16:55:55.300,  35.63935510, 139.29621340
2019/12/11 16:55:55.867,  35.63934970, 139.29620470
2019/12/11 16:55:56.734,  35.63934490, 139.29619670
2019/12/11 16:55:57.399,  35.63934050, 139.29619000
2019/12/11 16:55:57.751,  35.63933770, 139.29618560
2019/12/11 16:55:58.469,  35.63933280, 139.29618160
2019/12/11 16:55:58.733,  35.63932980, 139.29617850
2019/12/11 16:55:59.527,  35.63932560, 139.29617480
2019/12/11 16:56:00.089,  35.63932220, 139.29617110
2019/12/11 16:56:00.568,  35.63932020, 139.29616790
2019/12/11 16:56:01.109,  35.63931670, 139.29616370
2019/12/11 16:56:01.610,  35.63931530, 139.29616090
2019/12/11 16:56:02.099,  35.63931320, 139.29615750
2019/12/11 16:56:02.602,  35.63931180, 139.29615450
2019/12/11 16:56:03.188,  35.63931010, 139.29615100
2019/12/11 16:56:03.691,  35.63930900, 139.29614760
2019/12/11 16:56:04.228,  35.63930600, 139.29614380
2019/12/11 16:56:04.753,  35.63930220, 139.29614120
2019/12/11 16:56:05.404,  35.63929650, 139.29613830
2019/12/11 16:56:05.827,  35.63929010, 139.29613450
2019/12/11 16:56:06.372,  35.63928520, 139.29613040
2019/12/11 16:56:06.914,  35.63927640, 139.29612750
2019/12/11 16:56:07.472,  35.63927110, 139.29612350
2019/12/11 16:56:07.989,  35.63926140, 139.29612030
2019/12/11 16:56:08.544,  35.63925390, 139.29611580
2019/12/11 16:56:09.056,  35.63924350, 139.29611390
2019/12/11 16:56:09.736,  35.63923710, 139.29611220
2019/12/11 16:56:10.206,  35.63922680, 139.29611350
2019/12/11 16:56:10.713,  35.63921940, 139.29611230
2019/12/11 16:56:11.755,  35.63920590, 139.29611490
2019/12/11 16:56:12.708,  35.63918670, 139.29611750
