datetime,accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[rad/s],gyroY[rad/s],gyroZ[rad/s],angleX[rad],angleY[rad],angleZ[rad],step
2019/09/12 18:11:22.888,  -1.83599997,  -1.80829990,  -1.88179994,  -0.37751472,  -0.06597345,   1.06046200,  -0.01752987,   1.62232292,  -0.30158907,  226
2019/09/12 18:11:22.908,   1.67820001,   2.44899988,  -2.46689987,  -0.43371433,  -0.03543019,   0.90041536,  -0.05572593,   1.64297330,  -0.31565997,  226
2019/09/12 18:11:22.928,  -0.11759999,   1.62210000,  -0.98519999,  -0.07696902,   0.22602014,   0.51923543,  -0.07422245,   1.64213800,  -0.32795385,  226
2019/09/12 18:11:22.949,  -0.17340000,   2.47779989,  -0.42839998,   0.65729100,   0.23212878,   0.47158796,  -0.10026342,   1.64815855,  -0.34677106,  226
2019/09/12 18:11:22.968,  -0.65719998,   0.95479995,  -0.69580001,   1.12032688,   0.25900686,   0.47036624,  -0.10868122,   1.65406191,  -0.36415276,  226
2019/09/12 18:11:22.988,  -0.91069996,  -1.72379994,  -0.86240000,   1.19729590,   0.22968532,   0.41538835,  -0.10376911,   1.66929591,  -0.38075337,  226
2019/09/12 18:11:23.008,  -0.26690000,  -3.43680000,  -1.46869993,   0.91996306,   0.06352998,   0.15393804,  -0.10952236,   1.67666829,  -0.39856637,  226
2019/09/12 18:11:23.029,   0.73369998,  -3.17009997,  -0.39550000,   0.41783181,  -0.02565634,  -0.25167647,  -0.08704139,   1.68705237,  -0.42432567,  226
2019/09/12 18:11:23.048,   1.31690001,  -2.12189984,  -0.21689999,   0.00488692,  -0.00244346,  -0.49724430,  -0.08108549,   1.68720996,  -0.42398080,  226
2019/09/12 18:11:23.068,   1.85859990,  -1.23379993,   0.19890000,  -0.20402899,   0.04031711,  -0.53145278,  -0.06133360,   1.68848467,  -0.43331978,  226
2019/09/12 18:11:23.088,   1.90309989,  -0.76489997,   0.42679998,  -0.26145032,   0.07819075,  -0.49602258,  -0.05142678,   1.68865550,  -0.44759253,  226
2019/09/12 18:11:23.108,   1.96789992,  -0.19739999,   0.48279998,  -0.27122417,   0.14905111,  -0.44104469,  -0.04146341,   1.68728495,  -0.44651803,  226
2019/09/12 18:11:23.128,   2.29229999,   0.08320000,   0.52029997,  -0.26878071,   0.20402899,  -0.31276301,  -0.03376936,   1.68911088,  -0.43987516,  226
2019/09/12 18:11:23.148,   1.84469998,  -0.32470000,   0.72429997,  -0.24434610,   0.21258110,  -0.21135937,  -0.02632204,   1.68787229,  -0.43384728,  226
2019/09/12 18:11:23.169,   1.63580000,  -0.23439999,   1.07009995,  -0.15149458,   0.18325958,  -0.13316862,  -0.02308864,   1.69117117,  -0.42777982,  227
2019/09/12 18:11:23.188,   1.65289998,   0.16390000,   1.13489997,  -0.04031711,   0.16737707,  -0.02443461,  -0.02345573,   1.68468070,  -0.41514838,  227
2019/09/12 18:11:23.208,   1.35549998,   0.25389999,   1.21159995,  -0.00488692,   0.16859880,   0.02076942,  -0.02328235,   1.68754518,  -0.42158732,  227
2019/09/12 18:11:23.228,   0.57830000,  -0.25169998,   1.15789998,  -0.05131268,   0.20158553,   0.00855211,  -0.02284374,   1.68097377,  -0.41441169,  227
2019/09/12 18:11:23.249,  -0.06290000,  -0.83569998,   0.93610001,  -0.11728612,   0.32253686,   0.03054326,  -0.02340478,   1.68440366,  -0.41903839,  227
2019/09/12 18:11:23.268,  -0.27559999,  -1.22189999,   1.01929998,  -0.42271873,   0.47036624,   0.11239921,  -0.01672425,   1.68285906,  -0.41560790,  227
2019/09/12 18:11:23.288,   1.14600003,  -0.91429996,   1.50169992,  -0.53267449,   0.09529497,   0.15515977,  -0.02038567,   1.69117391,  -0.41641030,  227
2019/09/12 18:11:23.308,   1.74189997,  -0.76389998,   1.89849997,  -0.55588734,  -0.22479841,   0.11239921,  -0.02005932,   1.67540741,  -0.39154020,  227
2019/09/12 18:11:23.328,  -0.52859998,  -0.33849999,   2.90520000,  -0.54244834,  -0.31154126,  -0.02565634,  -0.02371084,   1.67000210,  -0.38040113,  227
2019/09/12 18:11:23.348,  -1.98089993,   1.34809995,   2.36640000,  -0.38851029,  -0.34086281,  -0.13439035,  -0.03277978,   1.64478242,  -0.34370965,  227
2019/09/12 18:11:23.368,  -2.01449990,   2.20169997,   1.22719991,  -0.04398230,  -0.27611110,  -0.17348573,  -0.03071869,   1.63753617,  -0.33301175,  227
2019/09/12 18:11:23.388,  -2.88409996,   1.48609996,  -0.01100000,   0.12950343,  -0.07208209,  -0.27611110,  -0.03472851,   1.63019443,  -0.32537442,  227
2019/09/12 18:11:23.408,  -5.24499989,   2.15910006,  -3.76929998,   0.57299161,  -0.39828414,  -0.68416905,  -0.02905596,   1.62892675,  -0.33688068,  227
2019/09/12 18:11:23.428,  -0.20330000,  -0.99369997,  -3.34710002,   0.90652400,  -0.55466563,  -0.79290307,  -0.00637328,   1.64815950,  -0.36421570,  227
2019/09/12 18:11:23.448,   0.65700001,  -3.75929999,  -4.80639982,   0.79045963,  -0.45326200,  -0.98837996,   0.01072768,   1.63723290,  -0.36537510,  227
2019/09/12 18:11:23.468,   0.59700000,  -6.29780006,  -4.80319977,   0.11362094,  -0.16371189,  -1.16919601,   0.06736253,   1.66202712,  -0.42082444,  227
2019/09/12 18:11:23.488,  -2.68269992,  -3.72939992,  -2.01950002,  -0.67195177,   0.15393804,  -1.12765718,   0.09052230,   1.65799105,  -0.42603913,  227
2019/09/12 18:11:23.508,  -5.25359964,   1.01189995,   0.55989999,  -0.83077669,   0.14782938,  -0.68661255,   0.10418013,   1.65611136,  -0.41449857,  227
2019/09/12 18:11:23.528,  -5.21009970,   2.61509991,   2.02509999,  -0.51312679,   0.06352998,  -0.13439035,   0.11582417,   1.65969396,  -0.40544489,  227
2019/09/12 18:11:23.548,  -1.18439996,   2.39599991,   1.55129993,  -0.01343904,   0.04031711,   0.33475414,   0.10127892,   1.64805400,  -0.38868007,  227
2019/09/12 18:11:23.568,   0.67559999,   2.18099999,   1.15999997,   0.42394048,  -0.02076942,   0.61453044,   0.09427004,   1.64810324,  -0.37120992,  227
2019/09/12 18:11:23.587,   1.80820000,   1.23559999,  -0.33249998,   0.80634212,  -0.02443461,   0.87353730,   0.07363974,   1.65079999,  -0.36313501,  227
2019/09/12 18:11:23.608,   3.31009984,   0.77590001,  -0.89339995,   0.94561940,  -0.06719518,   1.04580128,   0.05759527,   1.64950633,  -0.35890961,  227
2019/09/12 18:11:23.628,   4.29180002,   0.06970000,  -0.36629999,   0.98104960,  -0.09773844,   1.08000970,   0.04043276,   1.65829813,  -0.38732538,  227
2019/09/12 18:11:23.649,   3.98539996,   0.20279999,  -0.81569999,   0.95172805,  -0.21013764,   0.89186323,   0.02083437,   1.65639222,  -0.38372850,  227
2019/09/12 18:11:23.669,   3.57789993,  -0.07170000,   0.18500000,   0.73670346,  -0.25045475,   0.60109138,   0.00573087,   1.65339732,  -0.38645345,  227
2019/09/12 18:11:23.688,   2.53149986,  -0.74019998,   0.91529995,   0.46914449,  -0.23823744,   0.31031954,  -0.00451738,   1.64982617,  -0.38064048,  227
2019/09/12 18:11:23.708,   1.33439994,  -0.81659997,   1.02429998,   0.24312437,  -0.23945917,   0.09529497,  -0.00430322,   1.63680017,  -0.38991928,  227
2019/09/12 18:11:23.728,   0.87540001,  -0.30599999,   1.26829994,   0.05619960,  -0.21258110,  -0.01588250,  -0.00524139,   1.63365340,  -0.38706493,  227
2019/09/12 18:11:23.748,   0.66829997,  -0.11979999,   1.34679997,  -0.06719518,  -0.09285152,  -0.12461651,  -0.00526177,   1.61750686,  -0.38801697,  227
2019/09/12 18:11:23.769,   0.35479999,  -0.10030000,   1.50909996,  -0.15515977,   0.07086037,  -0.27488935,  -0.00224339,   1.61705720,  -0.38476706,  227
2019/09/12 18:11:23.788,   0.86979997,   0.18779999,   1.54919994,  -0.21868975,   0.14782938,  -0.35430184,   0.00015296,   1.60403514,  -0.38235825,  227
2019/09/12 18:11:23.808,   0.77989995,   1.77959991,   2.00079989,  -0.18936822,  -0.05009095,  -0.31642818,   0.00752561,   1.60811758,  -0.38552332,  227
2019/09/12 18:11:23.828,  -0.65700001,   3.52719998,   1.73739994,   0.04398230,  -0.27366763,  -0.11362094,  -0.00939181,   1.59112179,  -0.36648971,  227
2019/09/12 18:11:23.849,  -2.49969983,   2.32869983,   0.66719997,   0.31031954,  -0.25778514,   0.06475171,  -0.00658745,   1.58695996,  -0.36211693,  227
2019/09/12 18:11:23.868,  -2.94129992,  -0.73499995,  -1.17779994,   0.37018433,   0.00977384,   0.10140363,  -0.00296739,   1.58983576,  -0.36579090,  227
2019/09/12 18:11:23.888,  -5.14820004,  -4.03270006,  -0.42539999,  -0.09285152,   0.32864550,   0.47036624,  -0.00425225,   1.59156978,  -0.36591136,  227
2019/09/12 18:11:23.908,  -9.51889992,  -5.25259972,  -3.56830001,  -0.35674530,  -0.05986479,   1.07878804,   0.00541476,   1.61326075,  -0.39568219,  227
2019/09/12 18:11:23.928,   0.86530000,   1.85350001,   0.49759999,  -0.38973203,  -0.07208209,   0.97738439,  -0.01611236,   1.61288810,  -0.37773666,  227
2019/09/12 18:11:23.948,   0.48709998,   2.27090001,  -1.46550000,  -0.19181168,   0.15760323,   0.55710912,  -0.05083451,   1.62182951,  -0.37746656,  227
2019/09/12 18:11:23.968,  -1.17809999,   0.66329998,  -3.16479993,   0.28832838,   0.37140608,   0.50946158,  -0.06186535,   1.62562668,  -0.37826076,  227
2019/09/12 18:11:23.988,  -1.00010002,  -0.17629999,  -1.90419996,   0.61941737,   0.43249258,   0.66095620,  -0.06855871,   1.64746940,  -0.40426886,  227
2019/09/12 18:11:24.008,  -0.13429999,  -0.78209996,  -1.54069996,   0.75991637,   0.29932398,   0.57910025,  -0.08046164,   1.65774119,  -0.42257357,  227
2019/09/12 18:11:24.028,  -0.37819999,  -0.63099998,  -1.04359996,   0.63652158,   0.08307767,   0.27611110,  -0.08509651,   1.67371964,  -0.43753928,  227
2019/09/12 18:11:24.048,   0.03650000,  -0.50169998,  -0.35290000,   0.34330627,  -0.04153883,  -0.13805555,  -0.08896591,   1.67724442,  -0.43666643,  227
2019/09/12 18:11:24.068,   0.52939999,  -1.40890002,   0.34970000,   0.06963864,  -0.06963864,  -0.59498274,  -0.07532647,   1.67575622,  -0.45832810,  227
2019/09/12 18:11:24.089,   1.45050001,  -1.85969996,   0.31189999,  -0.12217305,  -0.03420845,  -0.86131996,  -0.06316246,   1.67480421,  -0.46413606,  227
2019/09/12 18:11:24.108,   1.91649997,  -1.35119998,   0.38729998,  -0.21624629,  -0.04764749,  -0.89919364,  -0.03506525,   1.67331696,  -0.44813657,  227
2019/09/12 18:11:24.128,   2.00999999,  -0.84700000,   0.36989999,  -0.25900686,  -0.03665191,  -0.76235980,  -0.01749937,   1.67250073,  -0.45679250,  227
2019/09/12 18:11:24.148,   2.36710000,   0.26749998,   0.37269998,  -0.31764993,  -0.02076942,  -0.52412236,  -0.00576145,   1.66972935,  -0.45973766,  227
2019/09/12 18:11:24.168,   2.84819984,   0.53850001,   0.58300000,  -0.37629297,   0.01466077,  -0.37384951,   0.00394634,   1.66916513,  -0.44359899,  228
2019/09/12 18:11:24.189,   2.17479992,   0.02080000,   0.59380001,  -0.37140608,   0.04642576,  -0.33597589,   0.01019739,   1.66522503,  -0.43968731,  228
2019/09/12 18:11:24.208,   1.49650002,  -0.33339998,   0.78929996,  -0.32864550,   0.01954769,  -0.21258110,   0.01612243,   1.66617441,  -0.44900337,  228
2019/09/12 18:11:24.228,   1.18250000,   0.20559999,   1.26989996,  -0.26022860,   0.00733038,  -0.03298672,   0.01710153,   1.65505552,  -0.43627945,  228
2019/09/12 18:11:24.248,   1.20209992,   1.21640003,   1.23019993,  -0.22235495,   0.02809980,   0.02565634,   0.01717297,   1.65500474,  -0.42743367,  228
2019/09/12 18:11:24.267,   0.62390000,   0.80449998,   1.33899999,  -0.25167647,   0.09651671,  -0.05619960,   0.00911640,   1.64296615,  -0.42393050,  228
2019/09/12 18:11:24.288,  -0.06370000,   0.35929999,   1.54170001,  -0.27122417,   0.16615534,  -0.08796459,   0.00970790,   1.64465404,  -0.40067148,  228
2019/09/12 18:11:24.308,   0.25590000,   0.16350000,   1.34009993,  -0.29077184,   0.17959438,   0.00977384,   0.00873911,   1.63599491,  -0.38140148,  228
2019/09/12 18:11:24.328,   0.95949996,  -1.03789997,   1.08329999,  -0.40927970,   0.06230826,   0.10262536,   0.00821904,   1.63985801,  -0.37230864,  228
2019/09/12 18:11:24.347,   0.06040000,  -2.35819983,   1.25479996,  -0.59009582,  -0.11484266,   0.02076942,   0.02068138,   1.63227606,  -0.38531947,  228
2019/09/12 18:11:24.368,  -1.32069993,  -1.62500000,   1.56589997,  -0.77579886,  -0.12095132,  -0.13194689,   0.01943708,   1.62997556,  -0.36116645,  228
2019/09/12 18:11:24.388,  -1.72239995,   1.31470001,   2.06139994,  -0.79045963,  -0.18936822,  -0.27488935,   0.01216560,   1.61133420,  -0.33844626,  228
2019/09/12 18:11:24.408,  -1.63349998,   2.67610002,   1.74189997,  -0.51801372,  -0.21380283,  -0.36163223,   0.01701996,   1.60772395,  -0.32121050,  228
2019/09/12 18:11:24.429,  -3.42559981,   3.13019991,  -0.32870001,  -0.32498032,  -0.03298672,  -0.36896262,   0.00824965,   1.60352623,  -0.30411363,  228
2019/09/12 18:11:24.448,  -5.79949999,   4.06330013,  -3.86259985,  -0.07452556,  -0.09040806,  -0.78679442,   0.01545958,   1.60317183,  -0.28169069,  228
2019/09/12 18:11:24.468,  -0.89279997,  -1.07840002,  -3.24580002,   0.55833083,  -0.40194932,  -1.05435336,   0.03933068,   1.62631011,  -0.30575198,  228
2019/09/12 18:11:24.489,   0.85589999,  -3.09309983,  -5.56949997,   0.63896501,  -0.35674530,  -0.94561940,   0.06108903,   1.61833036,  -0.31635478,  228
2019/09/12 18:11:24.509,   0.69819999,  -5.50789976,  -4.55480003,  -0.60964352,   0.14905111,  -1.09833574,   0.11346343,   1.64442980,  -0.35893321,  228
2019/09/12 18:11:24.528,  -1.95769989,  -4.25869989,  -2.18420005,  -1.20218277,   0.32009339,  -0.93706727,   0.13416919,   1.64842761,  -0.35873756,  228
2019/09/12 18:11:24.547,  -4.13219976,   0.87059999,   0.15770000,  -1.19729590,   0.22357668,  -0.56443948,   0.14337437,   1.65447140,  -0.35158667,  228
2019/09/12 18:11:24.568,  -4.08139992,   3.15989995,   1.80939996,  -0.78435099,   0.10995574,  -0.05497787,   0.15197244,   1.66116476,  -0.33940268,  228
2019/09/12 18:11:24.589,  -0.41999999,   2.72059989,   1.24519992,  -0.22113322,   0.03543019,   0.44837508,   0.13284194,   1.65322328,  -0.31073493,  228
2019/09/12 18:11:24.608,   1.02319992,   1.97119999,   0.68129998,   0.30176744,  -0.03176499,   0.81489420,   0.12328032,   1.65362692,  -0.28574848,  228
2019/09/12 18:11:24.629,   3.18569994,   1.45589995,  -0.28979999,   0.65606928,  -0.07330383,   1.08367491,   0.09634922,   1.65841866,  -0.28817049,  228
2019/09/12 18:11:24.648,   4.32319975,   0.82510000,  -0.32659999,   0.73670346,  -0.04398230,   1.13010073,   0.07579707,   1.65548158,  -0.27866581,  228
2019/09/12 18:11:24.668,   4.51130009,   0.10070000,   0.21259999,   0.65729100,  -0.08185595,   0.94195420,   0.05673707,   1.65637863,  -0.28389689,  229
2019/09/12 18:11:24.688,   4.17829990,  -0.17960000,  -0.02650000,   0.48991391,  -0.08674286,   0.60964352,   0.03899397,   1.65388930,  -0.28738856,  229
2019/09/12 18:11:24.709,   3.58829999,   0.22180000,   0.48249999,   0.27366763,  -0.05864306,   0.32375857,   0.02582220,   1.64870572,  -0.28796500,  229
2019/09/12 18:11:24.728,   2.61879992,   0.32319999,   1.01080000,   0.13805555,  -0.08429940,   0.12705997,   0.02011023,   1.64856243,  -0.29579929,  229
2019/09/12 18:11:24.748,   1.37239993,  -0.03500000,   1.07099998,  -0.00244346,  -0.11606439,  -0.01954769,   0.01755028,   1.63657486,  -0.29968932,  229
2019/09/12 18:11:24.768,   0.85349995,  -0.08780000,   1.27209997,  -0.14782938,  -0.07696902,  -0.12095132,   0.01817250,   1.63507342,  -0.29599530,  229
2019/09/12 18:11:24.788,   0.76309997,   0.24990000,   1.25790000,  -0.26755896,   0.00977384,  -0.21746802,   0.01762166,   1.62149572,  -0.27951366,  229
2019/09/12 18:11:24.809,   0.67339998,   0.57629997,   1.30859995,  -0.34574974,   0.03420845,  -0.28832838,   0.02193608,   1.62267494,  -0.27613980,  229
2019/09/12 18:11:24.828,   0.69999999,   0.94989997,   1.58579993,  -0.31276301,  -0.14294246,  -0.25411993,   0.01901898,   1.60780704,  -0.26101482,  229
2019/09/12 18:11:24.848,  -0.60460001,   3.16669989,   2.38170004,  -0.09773844,  -0.21991149,  -0.06719518,   0.02410853,   1.60595334,  -0.25639471,  229
2019/09/12 18:11:24.869,  -3.62109995,   2.50249982,  -0.08500000,   0.12583824,  -0.16982053,   0.13194689,   0.01227773,   1.60035431,  -0.25245696,  229
2019/09/12 18:11:24.888,  -2.90429997,   0.01830000,   1.17519999,   0.10751228,   0.00488692,   0.28588492,   0.00994248,   1.59784400,  -0.24843605,  229
2019/09/12 18:11:24.908,  -1.83139992,  -0.28560001,   3.57959986,  -0.02932153,   0.13439035,   0.38484511,   0.00389535,   1.57181609,  -0.23554672,  229
2019/09/12 18:11:24.929,  -8.92169952,  -2.99609995,  -5.67170000,   0.07696902,   0.25656340,   0.38728857,  -0.00354865,   1.57546675,  -0.24073635,  229
2019/09/12 18:11:24.949,  -3.88319993,  -3.85669994,  -1.43479991,  -0.09651671,   0.19425514,   0.81733769,   0.00778053,   1.59063172,  -0.24141221,  229
2019/09/12 18:11:24.968,   0.52869999,  -0.07190000,  -5.76239967,  -0.45570546,   0.09040806,   1.07267940,  -0.00840259,   1.59538507,  -0.24384047,  229
2019/09/12 18:11:24.988,  -0.77969998,  -0.25630000,  -3.50129986,  -0.65851271,   0.28955013,   0.84910268,  -0.02634249,   1.62421250,  -0.25859955,  229
2019/09/12 18:11:25.009,  -1.07319999,   1.66049993,  -1.52520001,  -0.44104469,   0.46181411,   0.68661255,  -0.04402560,   1.62980747,  -0.25492588,  229
2019/09/12 18:11:25.029,   0.26119998,   2.95359993,  -0.78380001,   0.10506882,   0.41172317,   0.66339964,  -0.07748457,   1.64370406,  -0.24752764,  229
2019/09/12 18:11:25.048,   0.26369998,   1.28759992,  -0.39620000,   0.57787853,   0.36896262,   0.54855698,  -0.09052202,   1.65244186,  -0.26039925,  229
2019/09/12 18:11:25.068,   0.33350000,  -0.86170000,  -0.92079997,   0.73548174,   0.24556783,   0.31642818,  -0.09373739,   1.67025805,  -0.27555510,  229
2019/09/12 18:11:25.088,   0.25380000,  -2.67240000,  -0.46409997,   0.53878313,   0.10018190,  -0.09407324,  -0.09843000,   1.67698944,  -0.27978376,  229
2019/09/12 18:11:25.108,   1.29359996,  -3.14549994,  -0.46169999,   0.18081611,   0.07941248,  -0.52045721,  -0.07136982,   1.68818343,  -0.29301852,  229
2019/09/12 18:11:25.128,   2.36689997,  -2.55949998,  -0.07710000,  -0.30909780,   0.03909538,  -0.72448617,  -0.06050628,   1.69035149,  -0.29976815,  229
2019/09/12 18:11:25.148,   3.00440001,  -1.29139996,   0.35159999,  -0.37873644,   0.08918633,  -0.61575216,  -0.03496300,   1.69196212,  -0.30553356,  229
2019/09/12 18:11:25.168,   3.46700001,  -0.11360000,  -0.06730000,  -0.45081854,   0.16737707,  -0.44593161,  -0.02377184,   1.69321692,  -0.29665193,  230
2019/09/12 18:11:25.188,   3.21679997,  -0.13620000,   0.23160000,  -0.54977870,   0.24068090,  -0.28344148,  -0.01500069,   1.69876778,  -0.29900855,  230
2019/09/12 18:11:25.208,   2.53530002,  -0.86199999,   0.49769998,  -0.54611355,   0.22724187,  -0.21013764,  -0.01098261,   1.70295703,  -0.29556575,  230
2019/09/12 18:11:25.228,   1.16520000,  -0.85339999,   0.83339995,  -0.49113566,   0.10384709,  -0.11117747,  -0.00203944,   1.70115924,  -0.28157353,  230
2019/09/12 18:11:25.248,   0.59450001,   0.42870000,   1.58399999,  -0.46425757,  -0.00122173,   0.07574729,  -0.00128485,   1.70272255,  -0.27310902,  230
2019/09/12 18:11:25.268,   0.89849997,   1.43489993,   1.80820000,  -0.42638394,  -0.03298672,   0.08552113,  -0.01579620,   1.68533123,  -0.25954264,  230
2019/09/12 18:11:25.289,  -0.05170000,   0.71129996,   2.05089998,  -0.40439278,  -0.05375614,  -0.02321288,  -0.01860074,   1.68406320,  -0.25833288,  230
2019/09/12 18:11:25.308,  -0.93669999,  -0.18200000,   1.83770001,  -0.35552356,   0.03909538,  -0.00366519,  -0.01870288,   1.66710174,  -0.24743302,  230
2019/09/12 18:11:25.328,  -1.03499997,  -0.91539997,   1.25959992,  -0.39584067,   0.17348573,   0.04153883,  -0.01948802,   1.66715348,  -0.25507072,  230
2019/09/12 18:11:25.348,   0.29179999,  -1.59149992,   0.65439999,  -0.57176983,   0.06352998,   0.08063421,  -0.01036057,   1.66540968,  -0.25304231,  230
2019/09/12 18:11:25.368,   1.51730001,  -2.67009997,   0.42809999,  -0.76846844,  -0.29932398,   0.07819075,  -0.01336900,   1.66533136,  -0.24945708,  230
2019/09/12 18:11:25.389,   0.66060001,  -1.67559993,   1.41579998,  -0.93706727,  -0.41661009,   0.03909538,  -0.00489471,   1.64682996,  -0.23697093,  230
2019/09/12 18:11:25.408,  -0.29359999,   0.19350000,   2.11369991,  -0.92851514,  -0.35185838,  -0.06352998,  -0.00732168,   1.63689375,  -0.21428624,  230
2019/09/12 18:11:25.428,  -1.42779994,   2.52659988,   0.06500000,  -0.63407809,  -0.18814649,  -0.26633725,  -0.02151787,   1.62791467,  -0.18287846,  230
2019/09/12 18:11:25.448,  -4.39569998,   7.58089972,  -2.39599991,  -0.07086037,  -0.19058995,  -0.69394290,  -0.01708110,   1.62289429,  -0.16858333,  230
2019/09/12 18:11:25.469,  -4.58489990,   2.55999994,  -2.03180003,   0.74403387,  -0.43249258,  -1.16797435,  -0.01405219,   1.62909162,  -0.16636489,  230
2019/09/12 18:11:25.488,  -0.98069996,  -6.19889975,  -5.59940004,   0.83077669,  -0.39217550,  -1.05190992,   0.00996289,   1.62020421,  -0.15941228,  230
2019/09/12 18:11:25.508,  -0.67850000,  -5.04390001,  -4.93300009,   0.41905355,  -0.21013764,  -0.60842180,   0.05813649,   1.64553368,  -0.19124831,  230
2019/09/12 18:11:25.529,  -2.46790004,  -1.36079991,  -1.86099994,  -0.36041048,  -0.02932153,  -0.48502699,   0.07083844,   1.64079857,  -0.20598847,  230
2019/09/12 18:11:25.548,  -3.10839987,   1.72289991,  -1.07799995,  -0.73303831,   0.07819075,  -0.48747045,   0.07028578,   1.64569438,  -0.20756274,  230
2019/09/12 18:11:25.568,  -2.99810004,   2.92229986,   0.34090000,  -0.65729100,   0.00733038,  -0.35063663,   0.07869179,   1.64746547,  -0.20648460,  230
2019/09/12 18:11:25.588,  -0.92209995,   2.35579991,   0.05090000,  -0.31520647,  -0.09651671,   0.02076942,   0.06981618,   1.64683044,  -0.20607305,  230
2019/09/12 18:11:25.608,   0.34549999,   1.45249999,  -0.10170000,   0.02076942,  -0.13927728,   0.30298916,   0.06870171,   1.64422083,  -0.19733250,  230
2019/09/12 18:11:25.628,   1.03799999,   0.60949999,  -0.25579998,   0.23457225,  -0.16615534,   0.46670103,   0.05864714,   1.64446032,  -0.19270791,  230
2019/09/12 18:11:25.648,   2.45790005,   0.62900001,   0.01780000,   0.30665433,  -0.16371189,   0.58520889,   0.04953808,   1.64028883,  -0.18331993,  230
2019/09/12 18:11:25.668,   3.40849996,   0.32159999,   0.34669998,   0.32986721,  -0.14294246,   0.66217792,   0.03607534,   1.63473642,  -0.19403976,  231
2019/09/12 18:11:25.688,   3.63989997,  -0.06870000,   0.18609999,   0.35552356,  -0.10140363,   0.62430429,   0.02317021,   1.63129878,  -0.18864931,  231
2019/09/12 18:11:25.708,   3.35449982,   0.28259999,  -0.33239999,   0.39339721,  -0.02932153,   0.48747045,   0.00888188,   1.63644469,  -0.19840969,  231
2019/09/12 18:11:25.728,   3.14940000,   0.55530000,  -0.15290000,   0.35918877,   0.03543019,   0.32864550,  -0.00036710,   1.63574743,  -0.19930446,  231
2019/09/12 18:11:25.750,   3.04049993,   0.36910000,   0.16880000,   0.27733281,   0.11362094,   0.05497787,  -0.01043190,   1.63656807,  -0.20306990,  231
2019/09/12 18:11:25.768,   2.04839993,  -0.10870000,   0.66259998,   0.26145032,   0.13439035,  -0.02687807,  -0.01117641,   1.63895047,  -0.19496563,  231
2019/09/12 18:11:25.788,   0.94369996,  -0.39960000,   0.84950000,   0.20769417,   0.17715092,  -0.08796459,  -0.00781119,   1.63395107,  -0.19557786,  231
2019/09/12 18:11:25.808,   0.78450000,   0.15979999,   1.43629992,   0.15027285,   0.23212878,  -0.18203785,  -0.00574107,   1.63783324,  -0.18735847,  231
2019/09/12 18:11:25.828,   0.74259996,   0.33989999,   1.71289992,   0.08918633,   0.16004670,  -0.29443705,  -0.00537394,   1.62592041,  -0.17860633,  231
2019/09/12 18:11:25.849,   0.34840000,   0.69309998,   2.22969985,   0.09529497,  -0.07452556,  -0.33964106,   0.00068321,   1.62964797,  -0.17834829,  231
2019/09/12 18:11:25.869,  -0.84939998,   1.91339993,   1.75860000,   0.21013764,  -0.21746802,  -0.22235495,  -0.00491506,   1.61246443,  -0.16882214,  231
2019/09/12 18:11:25.889,  -2.00510001,   1.99869990,   1.22389996,   0.33353242,  -0.16371189,  -0.08063421,  -0.00018355,   1.60891247,  -0.15647991,  231
2019/09/12 18:11:25.908,  -3.61299992,   0.06290000,  -0.44499999,   0.31276301,  -0.06475171,   0.03054326,   0.00141742,   1.60769832,  -0.15749048,  231
2019/09/12 18:11:25.928,  -2.81859994,  -1.66489995,   0.69089997,   0.09896017,   0.12095132,   0.19303341,   0.00122366,   1.60753489,  -0.16172794,  231
2019/09/12 18:11:25.948,  -7.76300001,  -2.87380004,  -0.50459999,   0.02199115,   0.26511550,   0.45204028,   0.00800490,   1.61165905,  -0.16922858,  231
2019/09/12 18:11:25.968,  -6.13739967,  -2.45029998,  -3.43599987,  -0.13927728,   0.00733038,   0.98227131,  -0.00086676,   1.61779201,  -0.16768785,  231
2019/09/12 18:11:25.988,   0.32290000,   1.86210001,  -1.53349996,  -0.28955013,   0.05253441,   1.01647973,  -0.03236154,   1.63094628,  -0.18027526,  231
2019/09/12 18:11:26.008,   1.06869996,   1.43649995,  -1.78569996,  -0.26511550,   0.19058995,   0.69882983,  -0.05293832,   1.63229847,  -0.17396687,  231
2019/09/12 18:11:26.028,   0.48359999,   1.15129995,  -1.70169997,   0.04764749,   0.32498032,   0.48747045,  -0.07423253,   1.65119302,  -0.17800374,  231
2019/09/12 18:11:26.048,  -0.22569999,   0.95059997,  -1.61389995,   0.42638394,   0.39217550,   0.38117990,  -0.08380695,   1.65829885,  -0.17710164,  231
2019/09/12 18:11:26.068,  -0.54619998,  -0.45249999,  -0.79139996,   0.60842180,   0.32009339,   0.32009339,  -0.08692890,   1.67344820,  -0.19175248,  231
2019/09/12 18:11:26.088,  -0.05890000,  -0.75529999,  -1.05530000,   0.59864795,   0.15515977,   0.21868975,  -0.09185344,   1.68172264,  -0.19640109,  231
2019/09/12 18:11:26.108,   0.29119998,  -1.53199995,  -0.33469999,   0.33353242,  -0.00610865,  -0.08674286,  -0.08397044,   1.69028747,  -0.21266024,  231
