date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2020/01/16,02:23:34.000,35.639387033,139.295985373,219.1354,1,16,0.0050,0.0052,0.0144,0.0029,-0.0055,-0.0025,0.20,10.2
2020/01/16,02:23:34.200,35.639387245,139.295987660,219.1700,1,17,0.0049,0.0052,0.0143,0.0035,-0.0046,-0.0020,0.20,4.9
2020/01/16,02:23:34.400,35.639387063,139.295989771,219.1821,2,17,0.0046,0.0052,0.0144,0.0029,-0.0057,-0.0028,0.40,2.3
2020/01/16,02:23:34.600,35.639386700,139.295991931,219.1478,1,17,0.0053,0.0056,0.0145,0.0033,-0.0046,-0.0021,0.60,5.8
2020/01/16,02:23:34.800,35.639386405,139.295994325,219.1647,2,16,0.0048,0.0057,0.0151,0.0034,-0.0050,-0.0015,0.80,2.2
2020/01/16,02:23:35.000,35.639386404,139.295996565,219.1527,2,16,0.0050,0.0050,0.0147,0.0033,-0.0059,-0.0023,1.00,2.9
2020/01/16,02:23:35.200,35.639386536,139.295998781,219.1427,1,17,0.0052,0.0054,0.0141,0.0033,-0.0047,-0.0017,1.20,3.1
2020/01/16,02:23:35.400,35.639386543,139.296001074,219.1760,1,17,0.0051,0.0053,0.0147,0.0038,-0.0046,-0.0005,1.40,3.7
2020/01/16,02:23:35.600,35.639386355,139.296003121,219.1441,2,17,0.0049,0.0052,0.0144,0.0032,-0.0055,-0.0027,1.60,2.6
2020/01/16,02:23:35.800,35.639385778,139.296005119,219.1428,2,17,0.0047,0.0054,0.0145,0.0034,-0.0054,-0.0030,1.80,2.8
2020/01/16,02:23:36.000,35.639385772,139.296006900,219.1789,2,16,0.0049,0.0057,0.0151,0.0029,-0.0057,-0.0026,2.00,3.0
2020/01/16,02:23:36.200,35.639385739,139.296008796,219.1470,1,16,0.0050,0.0056,0.0158,0.0035,-0.0057,-0.0014,2.20,3.1
2020/01/16,02:23:36.400,35.639385630,139.296010629,219.1568,1,16,0.0053,0.0054,0.0160,0.0035,-0.0059,-0.0009,2.40,3.2
2020/01/16,02:23:36.600,35.639385142,139.296011942,219.1812,1,16,0.0055,0.0056,0.0167,0.0033,-0.0058,0.0026,2.60,3.4
2020/01/16,02:23:36.800,35.639384186,139.296012631,219.1474,1,16,0.0060,0.0058,0.0173,0.0033,-0.0062,0.0024,2.80,5.4
2020/01/16,02:23:37.000,35.639383109,139.296013161,219.1585,1,17,0.0056,0.0059,0.0166,0.0038,-0.0057,-0.0025,3.00,5.4
2020/01/16,02:23:37.200,35.639382079,139.296013697,219.1647,1,17,0.0059,0.0057,0.0169,0.0040,-0.0059,-0.0024,3.20,5.7
2020/01/16,02:23:37.400,35.639380740,139.296014215,219.1523,2,18,0.0060,0.0061,0.0174,0.0039,-0.0060,-0.0024,3.40,1.7
2020/01/16,02:23:37.600,35.639379565,139.296014501,219.1758,2,17,0.0063,0.0061,0.0183,0.0036,-0.0068,0.0022,3.60,2.2
2020/01/16,02:23:37.800,35.639378073,139.296014223,219.1569,1,16,0.0085,0.0065,0.0187,0.0044,-0.0062,0.0034,3.80,3.2
2020/01/16,02:23:38.000,35.639376614,139.296013704,219.1210,1,15,0.0064,0.0064,0.0179,0.0038,-0.0072,-0.0017,4.00,3.5
2020/01/16,02:23:38.200,35.639375072,139.296013501,219.1756,1,17,0.0065,0.0065,0.0182,0.0038,-0.0073,-0.0020,4.20,4.6
2020/01/16,02:23:38.400,35.639373435,139.296013459,219.1362,1,15,0.0069,0.0067,0.0194,0.0038,-0.0072,0.0019,4.40,5.2
2020/01/16,02:23:38.600,35.639371688,139.296013769,219.1478,1,17,0.0068,0.0068,0.0190,0.0040,-0.0075,-0.0022,4.60,5.7
2020/01/16,02:23:38.800,35.639370075,139.296013604,219.1605,1,17,0.0071,0.0070,0.0200,0.0041,-0.0074,0.0017,4.80,6.3
2020/01/16,02:23:39.000,35.639368323,139.296013206,219.1275,2,18,0.0073,0.0071,0.0206,0.0041,-0.0076,0.0020,5.00,1.5
2020/01/16,02:23:39.200,35.639366716,139.296012762,219.1650,2,18,0.0071,0.0072,0.0200,0.0044,-0.0077,-0.0030,5.20,1.9
2020/01/16,02:23:39.400,35.639365115,139.296012744,219.1756,1,17,0.0075,0.0074,0.0212,0.0043,-0.0079,0.0021,5.40,7.9
2020/01/16,02:23:39.600,35.639363279,139.296012765,219.1363,2,17,0.0076,0.0075,0.0218,0.0043,-0.0081,0.0005,5.60,1.6
2020/01/16,02:23:39.800,35.639361263,139.296012684,219.1749,2,18,0.0073,0.0076,0.0210,0.0047,-0.0080,-0.0035,5.80,1.6
2020/01/16,02:23:40.000,35.639359444,139.296012485,219.1687,2,18,0.0074,0.0076,0.0212,0.0048,-0.0081,-0.0038,6.00,1.7
2020/01/16,02:23:40.200,35.639357534,139.296011964,219.1405,2,18,0.0075,0.0079,0.0219,0.0049,-0.0083,-0.0043,6.20,1.4
2020/01/16,02:23:40.400,35.639355789,139.296011898,219.1844,2,18,0.0074,0.0079,0.0213,0.0048,-0.0084,-0.0044,6.40,1.6
2020/01/16,02:23:40.600,35.639354066,139.296011675,219.1535,1,18,0.0078,0.0081,0.0219,0.0051,-0.0084,-0.0048,6.60,3.6
2020/01/16,02:23:40.800,35.639352162,139.296011760,219.1595,2,18,0.0075,0.0082,0.0225,0.0050,-0.0085,-0.0043,6.80,2.0
2020/01/16,02:23:41.000,35.639350307,139.296011488,219.1840,2,18,0.0079,0.0084,0.0234,0.0052,-0.0085,-0.0033,7.00,2.2
2020/01/16,02:23:41.200,35.639348394,139.296011075,219.1337,1,18,0.0080,0.0086,0.0232,0.0053,-0.0090,-0.0056,7.20,4.1
2020/01/16,02:23:41.400,35.639346606,139.296010624,219.1636,2,18,0.0084,0.0088,0.0246,0.0055,-0.0090,-0.0044,7.40,1.6
2020/01/16,02:23:41.600,35.639344822,139.296010699,219.1724,1,18,0.0084,0.0089,0.0248,0.0057,-0.0091,-0.0048,7.60,6.3
2020/01/16,02:23:41.800,35.639342997,139.296010886,219.1540,2,18,0.0086,0.0090,0.0251,0.0057,-0.0094,-0.0052,7.80,2.1
2020/01/16,02:23:42.000,35.639341180,139.296010974,219.1968,2,18,0.0085,0.0092,0.0255,0.0057,-0.0091,-0.0035,8.00,2.4
2020/01/16,02:23:42.200,35.639339359,139.296010681,219.1564,2,18,0.0087,0.0093,0.0260,0.0058,-0.0093,-0.0035,8.20,2.5
2020/01/16,02:23:42.400,35.639337506,139.296009989,219.1759,2,18,0.0087,0.0094,0.0258,0.0057,-0.0096,-0.0045,8.40,2.5
2020/01/16,02:23:42.600,35.639335740,139.296009961,219.2113,2,18,0.0091,0.0097,0.0268,0.0059,-0.0095,-0.0035,8.60,1.5
2020/01/16,02:23:42.800,35.639333971,139.296009894,219.1643,2,18,0.0091,0.0097,0.0269,0.0060,-0.0098,-0.0038,8.80,2.0
2020/01/16,02:23:43.000,35.639332246,139.296010040,219.2030,2,18,0.0093,0.0100,0.0277,0.0061,-0.0098,-0.0036,9.00,2.9
2020/01/16,02:23:43.200,35.639330505,139.296009706,219.1926,2,17,0.0110,0.0104,0.0278,0.0073,-0.0096,0.0020,9.20,2.4
2020/01/16,02:23:43.400,35.639328731,139.296009182,219.1465,1,18,0.0095,0.0103,0.0284,0.0063,-0.0100,-0.0038,9.40,3.0
2020/01/16,02:23:43.600,35.639327036,139.296008955,219.1953,1,18,0.0097,0.0104,0.0290,0.0064,-0.0102,-0.0035,9.60,3.1
2020/01/16,02:23:43.800,35.639325341,139.296008864,219.1737,1,18,0.0102,0.0107,0.0298,0.0068,-0.0107,-0.0054,9.80,9.6
2020/01/16,02:23:44.000,35.639323537,139.296008968,219.1857,2,18,0.0100,0.0108,0.0300,0.0066,-0.0105,-0.0037,10.00,1.3
2020/01/16,02:23:44.200,35.639321873,139.296008787,219.2186,2,18,0.0102,0.0111,0.0310,0.0067,-0.0102,-0.0039,10.20,2.6
2020/01/16,02:23:44.400,35.639320181,139.296008320,219.1673,2,18,0.0103,0.0111,0.0301,0.0068,-0.0110,-0.0042,10.40,2.9
2020/01/16,02:23:44.600,35.639318401,139.296007549,219.1881,1,18,0.0105,0.0113,0.0312,0.0069,-0.0109,-0.0039,10.60,3.2
2020/01/16,02:23:44.800,35.639316674,139.296007493,219.2036,1,18,0.0106,0.0114,0.0307,0.0070,-0.0113,-0.0046,10.80,3.2
2020/01/16,02:23:45.000,35.639314991,139.296007522,219.1427,1,18,0.0108,0.0115,0.0311,0.0071,-0.0115,-0.0046,11.00,3.3
2020/01/16,02:23:45.200,35.639313193,139.296007683,219.1990,1,18,0.0109,0.0118,0.0326,0.0072,-0.0114,-0.0040,11.20,3.3
2020/01/16,02:23:45.400,35.639311375,139.296007373,219.1937,1,18,0.0111,0.0119,0.0331,0.0073,-0.0116,-0.0040,11.40,3.3
2020/01/16,02:23:45.600,35.639309573,139.296006829,219.1630,1,18,0.0113,0.0121,0.0336,0.0075,-0.0117,-0.0040,11.60,3.4
2020/01/16,02:23:45.800,35.639307862,139.296006629,219.2045,1,18,0.0114,0.0123,0.0340,0.0076,-0.0119,-0.0040,11.80,3.4
2020/01/16,02:23:46.000,35.639306239,139.296006655,219.1835,1,18,0.0116,0.0125,0.0345,0.0077,-0.0120,-0.0041,12.00,3.4
2020/01/16,02:23:46.200,35.639304440,139.296006919,219.1795,1,18,0.0117,0.0126,0.0350,0.0078,-0.0122,-0.0041,12.20,3.4
2020/01/16,02:23:46.400,35.639302829,139.296006812,219.2131,1,18,0.0119,0.0128,0.0355,0.0079,-0.0123,-0.0041,12.40,3.4
2020/01/16,02:23:46.600,35.639301286,139.296006472,219.1731,1,18,0.0121,0.0130,0.0360,0.0080,-0.0125,-0.0041,12.60,6.7
2020/01/16,02:23:46.800,35.639299693,139.296005882,219.1938,1,18,0.0122,0.0131,0.0365,0.0081,-0.0126,-0.0041,12.80,10.1
2020/01/16,02:23:47.000,35.639298198,139.296005776,219.2225,2,18,0.0124,0.0133,0.0370,0.0082,-0.0128,-0.0041,13.00,1.3
2020/01/16,02:23:47.200,35.639296627,139.296005734,219.1707,1,18,0.0126,0.0135,0.0374,0.0083,-0.0129,-0.0042,13.20,13.7
2020/01/16,02:23:47.400,35.639295258,139.296005627,219.2069,1,18,0.0127,0.0137,0.0379,0.0084,-0.0131,-0.0042,13.40,13.7
2020/01/16,02:23:47.600,35.639294118,139.296005064,219.2270,2,18,0.0129,0.0139,0.0379,0.0085,-0.0135,-0.0046,13.60,1.5
2020/01/16,02:23:47.800,35.639293132,139.296004054,219.1925,2,18,0.0130,0.0140,0.0382,0.0086,-0.0136,-0.0047,13.80,1.7
2020/01/16,02:23:48.000,35.639292356,139.296003192,219.2222,2,18,0.0132,0.0142,0.0386,0.0087,-0.0138,-0.0048,14.00,1.9
2020/01/16,02:23:48.200,35.639291677,139.296002389,219.2303,2,18,0.0134,0.0144,0.0390,0.0088,-0.0140,-0.0050,14.20,2.1
2020/01/16,02:23:48.400,35.639290776,139.296001446,219.2105,2,18,0.0135,0.0147,0.0410,0.0090,-0.0133,-0.0048,14.40,1.2
2020/01/16,02:23:48.600,35.639290220,139.296000385,219.2239,2,18,0.0136,0.0148,0.0409,0.0090,-0.0138,-0.0061,14.60,1.4
2020/01/16,02:23:48.800,35.639290045,139.295998934,219.1914,2,18,0.0141,0.0154,0.0439,0.0085,-0.0123,-0.0084,14.80,1.6
2020/01/16,02:23:49.000,35.639290269,139.295997317,219.2104,2,17,0.0145,0.0172,0.0470,0.0098,-0.0170,-0.0118,15.00,1.8
2020/01/16,02:23:49.200,35.639290154,139.295995719,219.2278,2,18,0.0151,0.0158,0.0460,0.0091,-0.0133,-0.0109,15.20,1.9
2020/01/16,02:23:49.400,35.639290018,139.295993893,219.1808,2,17,0.0157,0.0178,0.0504,0.0106,-0.0183,-0.0138,15.40,1.1
2020/01/16,02:23:49.600,35.639289776,139.295992085,219.2028,2,16,0.0152,0.0180,0.0493,0.0099,-0.0177,-0.0115,15.60,2.3
2020/01/16,02:23:49.800,35.639289822,139.295990301,219.2088,2,17,0.0151,0.0163,0.0463,0.0088,-0.0132,-0.0089,15.80,2.4
2020/01/16,02:23:50.000,35.639290052,139.295988317,219.1708,2,17,0.0159,0.0167,0.0499,0.0093,-0.0132,-0.0114,16.00,2.6
2020/01/16,02:23:50.200,35.639290240,139.295986305,219.2215,2,16,0.0172,0.0177,0.0572,0.0074,-0.0057,-0.0173,16.20,3.0
2020/01/16,02:23:50.400,35.639290354,139.295984322,219.2014,1,16,0.0173,0.0177,0.0542,0.0077,-0.0094,-0.0168,16.40,3.1
2020/01/16,02:23:50.600,35.639290416,139.295982242,219.1915,2,17,0.0157,0.0171,0.0501,0.0092,-0.0130,-0.0091,16.60,3.0
2020/01/16,02:23:50.800,35.639290495,139.295980195,219.2422,2,17,0.0159,0.0173,0.0489,0.0093,-0.0139,-0.0094,16.80,1.1
2020/01/16,02:23:51.000,35.639290770,139.295978126,219.2067,2,17,0.0158,0.0174,0.0482,0.0096,-0.0136,-0.0111,17.00,1.2
2020/01/16,02:23:51.200,35.639291344,139.295976013,219.2030,2,17,0.0158,0.0177,0.0500,0.0097,-0.0128,-0.0117,17.20,1.4
2020/01/16,02:23:51.400,35.639291497,139.295974022,219.2484,2,17,0.0164,0.0178,0.0504,0.0096,-0.0143,-0.0097,17.40,1.2
2020/01/16,02:23:51.600,35.639291553,139.295972077,219.2028,2,18,0.0164,0.0178,0.0496,0.0100,-0.0156,-0.0083,17.60,1.1
2020/01/16,02:23:51.800,35.639291452,139.295969891,219.2311,2,17,0.0160,0.0178,0.0478,0.0105,-0.0154,-0.0107,17.80,1.2
2020/01/16,02:23:52.000,35.639291677,139.295967855,219.2487,2,17,0.0163,0.0181,0.0491,0.0110,-0.0149,-0.0093,18.00,1.6
2020/01/16,02:23:52.200,35.639291966,139.295965613,219.1867,2,17,0.0161,0.0182,0.0493,0.0109,-0.0155,-0.0110,18.20,1.4
2020/01/16,02:23:52.400,35.639292276,139.295963597,219.2300,2,17,0.0162,0.0184,0.0494,0.0110,-0.0157,-0.0113,18.40,1.5
2020/01/16,02:23:52.600,35.639292229,139.295961368,219.2319,2,18,0.0177,0.0188,0.0529,0.0116,-0.0170,-0.0096,18.60,1.2
2020/01/16,02:23:52.800,35.639292060,139.295959199,219.1947,2,18,0.0170,0.0187,0.0509,0.0110,-0.0173,-0.0088,18.80,1.3
2020/01/16,02:23:53.000,35.639292066,139.295957127,219.2415,2,18,0.0171,0.0188,0.0513,0.0111,-0.0175,-0.0089,19.00,1.4
2020/01/16,02:23:53.200,35.639292248,139.295954983,219.2063,2,18,0.0173,0.0190,0.0516,0.0112,-0.0178,-0.0091,19.20,1.5
2020/01/16,02:23:53.400,35.639292766,139.295952834,219.1912,2,18,0.0169,0.0191,0.0499,0.0116,-0.0172,-0.0121,19.40,1.1
2020/01/16,02:23:53.600,35.639292891,139.295950778,219.2331,2,18,0.0176,0.0194,0.0525,0.0114,-0.0181,-0.0092,19.60,1.6
2020/01/16,02:23:53.800,35.639293068,139.295948717,219.1895,2,18,0.0180,0.0194,0.0529,0.0116,-0.0187,-0.0077,19.80,1.2
2020/01/16,02:23:54.000,35.639293221,139.295946611,219.2133,2,18,0.0183,0.0202,0.0581,0.0110,-0.0156,-0.0121,20.00,1.8
2020/01/16,02:23:54.200,35.639293737,139.295944756,219.2376,2,17,0.0201,0.0212,0.0633,0.0102,-0.0105,-0.0217,20.20,2.0
2020/01/16,02:23:54.400,35.639294428,139.295942839,219.1913,2,16,0.0206,0.0218,0.0682,0.0096,-0.0039,-0.0232,20.40,2.2
2020/01/16,02:23:54.600,35.639295171,139.295941077,219.2492,2,16,0.0208,0.0220,0.0688,0.0097,-0.0039,-0.0234,20.60,2.3
2020/01/16,02:23:54.800,35.639295779,139.295939076,219.2454,2,16,0.0212,0.0220,0.0657,0.0105,-0.0092,-0.0219,20.80,2.4
2020/01/16,02:23:55.000,35.639296307,139.295936963,219.1996,2,16,0.0217,0.0224,0.0706,0.0092,-0.0084,-0.0225,21.00,2.9
2020/01/16,02:23:55.200,35.639296959,139.295935090,219.2436,2,17,0.0213,0.0225,0.0692,0.0098,-0.0065,-0.0246,21.20,1.1
2020/01/16,02:23:55.400,35.639297812,139.295933340,219.2150,2,17,0.0215,0.0222,0.0661,0.0111,-0.0151,-0.0183,21.40,1.1
2020/01/16,02:23:55.600,35.639298872,139.295931730,219.2000,2,15,0.0218,0.0230,0.0683,0.0096,-0.0122,-0.0177,21.60,1.1
2020/01/16,02:23:55.800,35.639299746,139.295929988,219.2517,2,16,0.0210,0.0223,0.0681,0.0123,-0.0145,-0.0111,21.80,1.2
2020/01/16,02:23:56.000,35.639300569,139.295928092,219.2044,2,16,0.0216,0.0231,0.0680,0.0121,-0.0136,-0.0097,22.00,1.0
2020/01/16,02:23:56.200,35.639301377,139.295926123,219.2337,2,14,0.0212,0.0229,0.0657,0.0118,-0.0162,-0.0119,22.20,1.1
2020/01/16,02:23:56.400,35.639302383,139.295924379,219.2615,2,16,0.0221,0.0236,0.0704,0.0120,-0.0118,-0.0119,22.40,1.1
2020/01/16,02:23:56.600,35.639303544,139.295922621,219.2134,2,16,0.0207,0.0229,0.0644,0.0129,-0.0167,-0.0133,22.60,1.0
2020/01/16,02:23:56.800,35.639304704,139.295920931,219.2674,2,16,0.0214,0.0241,0.0678,0.0115,-0.0118,-0.0174,22.80,1.0
2020/01/16,02:23:57.000,35.639305643,139.295919054,219.2611,2,15,0.0227,0.0249,0.0716,0.0096,-0.0014,-0.0225,23.00,1.1
2020/01/16,02:23:57.200,35.639306383,139.295917132,219.2462,2,16,0.0226,0.0248,0.0712,0.0101,-0.0057,-0.0223,23.20,1.1
2020/01/16,02:23:57.400,35.639307364,139.295915496,219.2822,2,16,0.0225,0.0249,0.0709,0.0103,-0.0077,-0.0227,23.40,1.1
2020/01/16,02:23:57.600,35.639308389,139.295913893,219.2557,2,17,0.0226,0.0250,0.0710,0.0104,-0.0086,-0.0229,23.60,1.1
2020/01/16,02:23:57.800,35.639309812,139.295912500,219.2555,2,16,0.0226,0.0251,0.0712,0.0106,-0.0092,-0.0231,23.80,1.1
2020/01/16,02:23:58.000,35.639310657,139.295910934,219.2733,2,17,0.0232,0.0247,0.0707,0.0125,-0.0154,-0.0237,24.00,1.1
2020/01/16,02:23:58.200,35.639311492,139.295909191,219.2430,2,18,0.0231,0.0247,0.0698,0.0131,-0.0169,-0.0229,24.20,1.1
2020/01/16,02:23:58.400,35.639312157,139.295907449,219.2443,2,17,0.0231,0.0251,0.0715,0.0117,-0.0161,-0.0184,24.40,1.1
2020/01/16,02:23:58.600,35.639313190,139.295906099,219.2462,2,17,0.0256,0.0258,0.0790,0.0117,-0.0122,-0.0238,24.60,1.3
2020/01/16,02:23:58.800,35.639314457,139.295904864,219.2086,2,16,0.0253,0.0265,0.0833,0.0119,0.0063,-0.0269,24.80,1.1
2020/01/16,02:23:59.000,35.639315835,139.295904005,219.2368,2,16,0.0235,0.0258,0.0816,0.0125,-0.0088,-0.0198,25.00,1.1
2020/01/16,02:23:59.200,35.639317302,139.295902918,219.2534,2,16,0.0257,0.0268,0.0832,0.0128,0.0032,-0.0268,25.20,1.3
2020/01/16,02:23:59.400,35.639318730,139.295901647,219.2022,2,15,0.0250,0.0270,0.0820,0.0112,-0.0062,-0.0211,25.40,1.1
2020/01/16,02:23:59.600,35.639320125,139.295900690,219.2505,2,13,0.0262,0.0278,0.0847,0.0119,0.0026,-0.0140,25.60,1.1
2020/01/16,02:23:59.800,35.639321668,139.295900081,219.2377,2,15,0.0253,0.0270,0.0817,0.0149,-0.0107,-0.0213,25.80,1.2
2020/01/16,02:24:00.000,35.639323142,139.295899843,219.2089,2,13,0.0246,0.0265,0.0804,0.0143,-0.0148,-0.0142,26.00,1.2
2020/01/16,02:24:00.200,35.639324783,139.295899538,219.2517,2,16,0.0242,0.0263,0.0813,0.0157,-0.0144,-0.0117,26.20,1.0
2020/01/16,02:24:00.400,35.639326444,139.295899066,219.2080,2,15,0.0252,0.0272,0.0817,0.0145,-0.0144,-0.0119,26.40,1.4
2020/01/16,02:24:00.600,35.639328021,139.295898457,219.2069,2,14,0.0252,0.0283,0.0888,0.0153,0.0084,-0.0113,26.60,1.1
2020/01/16,02:24:00.800,35.639329700,139.295898294,219.2455,2,14,0.0265,0.0296,0.0871,0.0130,0.0070,-0.0138,26.80,1.1
2020/01/16,02:24:01.000,35.639331480,139.295897967,219.1949,2,14,0.0263,0.0295,0.0840,0.0127,-0.0063,-0.0169,27.00,1.2
2020/01/16,02:24:01.200,35.639333386,139.295897888,219.2272,2,14,0.0265,0.0297,0.0841,0.0128,-0.0075,-0.0168,27.20,1.2
2020/01/16,02:24:01.400,35.639334978,139.295897240,219.2414,2,15,0.0260,0.0281,0.0842,0.0153,-0.0154,-0.0114,27.40,1.1
2020/01/16,02:24:01.600,35.639336626,139.295896463,219.1989,2,14,0.0259,0.0292,0.0914,0.0161,0.0071,-0.0105,27.60,1.4
2020/01/16,02:24:01.800,35.639338251,139.295895994,219.2569,2,14,0.0261,0.0293,0.0920,0.0163,0.0070,-0.0104,27.80,1.4
2020/01/16,02:24:02.000,35.639339924,139.295895607,219.2139,2,15,0.0265,0.0287,0.0858,0.0156,-0.0159,-0.0112,28.00,1.9
2020/01/16,02:24:02.200,35.639341655,139.295895654,219.2127,2,14,0.0273,0.0306,0.0863,0.0135,-0.0095,-0.0168,28.20,1.1
2020/01/16,02:24:02.400,35.639343351,139.295895407,219.2408,2,16,0.0269,0.0290,0.0869,0.0159,-0.0162,-0.0112,28.40,1.0
2020/01/16,02:24:02.600,35.639345053,139.295895092,219.1981,2,16,0.0266,0.0289,0.0858,0.0166,-0.0185,-0.0066,28.60,1.1
2020/01/16,02:24:02.800,35.639346692,139.295894656,219.2024,2,15,0.0262,0.0286,0.0880,0.0177,-0.0167,-0.0108,28.80,1.4
2020/01/16,02:24:03.000,35.639348306,139.295894568,219.2373,2,16,0.0259,0.0283,0.0834,0.0182,-0.0206,-0.0081,29.00,1.1
2020/01/16,02:24:03.200,35.639350022,139.295894443,219.1871,2,16,0.0268,0.0292,0.0837,0.0172,-0.0214,-0.0059,29.20,1.1
2020/01/16,02:24:03.400,35.639351694,139.295894713,219.2298,2,14,0.0283,0.0317,0.0889,0.0142,-0.0114,-0.0170,29.40,1.2
2020/01/16,02:24:03.600,35.639353222,139.295894388,219.2314,2,15,0.0279,0.0302,0.0902,0.0166,-0.0171,-0.0112,29.60,1.0
2020/01/16,02:24:03.800,35.639354756,139.295894024,219.2009,2,14,0.0281,0.0325,0.0921,0.0148,0.0057,-0.0201,29.80,1.1
2020/01/16,02:24:28.200,35.639297238,139.295798071,219.2145,2,16,0.0071,0.0096,0.0220,-0.0047,-0.0092,0.0005,0.20,2.1
2020/01/16,02:24:28.400,35.639297139,139.295800505,219.2536,1,16,0.0050,0.0054,0.0148,0.0034,-0.0048,-0.0014,0.20,13.6
2020/01/16,02:24:28.600,35.639296805,139.295802808,219.2293,1,16,0.0053,0.0067,0.0158,0.0041,-0.0068,-0.0033,0.40,13.5
2020/01/16,02:24:28.800,35.639296687,139.295805467,219.2393,1,16,0.0051,0.0056,0.0150,0.0040,-0.0052,-0.0031,0.40,23.5
2020/01/16,02:24:29.000,35.639296673,139.295807812,219.2468,1,17,0.0047,0.0047,0.0140,0.0031,-0.0052,-0.0028,0.20,6.2
2020/01/16,02:24:29.200,35.639296836,139.295810294,219.2225,1,16,0.0051,0.0057,0.0150,0.0037,-0.0051,-0.0031,0.20,30.0
2020/01/16,02:24:29.400,35.639296966,139.295812820,219.2553,1,17,0.0048,0.0052,0.0144,0.0037,-0.0045,-0.0018,0.20,28.4
2020/01/16,02:24:29.600,35.639296812,139.295815112,219.2202,1,17,0.0047,0.0047,0.0139,0.0034,-0.0053,-0.0027,0.20,8.9
2020/01/16,02:24:29.800,35.639296367,139.295817576,219.2164,2,17,0.0055,0.0049,0.0148,0.0028,-0.0050,-0.0031,0.20,1.9
2020/01/16,02:24:30.000,35.639296500,139.295819927,219.2568,2,17,0.0054,0.0048,0.0146,0.0024,-0.0049,-0.0029,0.40,2.5
2020/01/16,02:24:30.200,35.639296688,139.295822356,219.1987,1,17,0.0050,0.0050,0.0144,0.0035,-0.0047,-0.0017,0.60,36.8
2020/01/16,02:24:30.400,35.639297073,139.295824780,219.2290,1,16,0.0051,0.0055,0.0149,0.0039,-0.0051,-0.0033,0.20,40.9
2020/01/16,02:24:30.600,35.639296931,139.295827127,219.2195,1,16,0.0050,0.0054,0.0147,0.0034,-0.0056,-0.0038,0.40,13.3
2020/01/16,02:24:30.800,35.639296683,139.295829517,219.2033,1,17,0.0046,0.0055,0.0145,0.0037,-0.0044,-0.0020,0.40,41.0
2020/01/16,02:24:31.000,35.639296615,139.295832119,219.2329,1,16,0.0048,0.0053,0.0155,0.0035,-0.0055,-0.0039,0.60,14.7
2020/01/16,02:24:31.200,35.639296783,139.295834480,219.1934,1,16,0.0046,0.0053,0.0146,0.0035,-0.0058,-0.0039,0.40,15.5
2020/01/16,02:24:31.400,35.639297198,139.295837019,219.1919,1,17,0.0050,0.0055,0.0154,0.0035,-0.0038,-0.0016,0.20,48.5
2020/01/16,02:24:31.600,35.639297509,139.295839677,219.2293,1,17,0.0045,0.0047,0.0136,0.0037,-0.0053,-0.0031,0.40,3.5
2020/01/16,02:24:31.800,35.639297485,139.295842006,219.1719,1,16,0.0048,0.0052,0.0150,0.0037,-0.0056,-0.0042,0.40,6.6
2020/01/16,02:24:32.000,35.639297317,139.295844562,219.2048,1,15,0.0050,0.0066,0.0180,0.0045,-0.0084,-0.0056,0.60,17.8
2020/01/16,02:24:32.200,35.639297788,139.295847174,219.2252,1,17,0.0044,0.0048,0.0140,0.0031,-0.0051,-0.0033,0.40,21.0
2020/01/16,02:24:32.400,35.639298177,139.295849429,219.1932,1,15,0.0052,0.0065,0.0179,0.0043,-0.0083,-0.0056,0.20,26.4
2020/01/16,02:24:32.600,35.639298871,139.295851934,219.2164,1,16,0.0051,0.0061,0.0166,0.0038,-0.0072,-0.0043,0.20,29.4
2020/01/16,02:24:32.800,35.639299179,139.295854364,219.1978,1,17,0.0049,0.0047,0.0140,0.0032,-0.0051,-0.0030,0.20,29.9
2020/01/16,02:24:33.000,35.639299305,139.295856886,219.1883,1,16,0.0054,0.0055,0.0155,0.0031,-0.0055,-0.0038,0.40,38.3
2020/01/16,02:24:33.200,35.639299877,139.295859410,219.2206,1,17,0.0045,0.0050,0.0148,0.0031,-0.0047,-0.0033,0.60,40.7
2020/01/16,02:24:33.400,35.639300364,139.295861509,219.2054,1,17,0.0050,0.0050,0.0148,0.0032,-0.0047,-0.0029,0.60,44.3
2020/01/16,02:24:33.600,35.639301291,139.295863563,219.1818,1,16,0.0051,0.0053,0.0155,0.0032,-0.0054,-0.0039,0.20,49.7
2020/01/16,02:24:33.800,35.639302267,139.295865774,219.2198,1,17,0.0045,0.0045,0.0140,0.0036,-0.0052,-0.0031,0.40,34.4
2020/01/16,02:24:34.000,35.639303180,139.295867869,219.1856,1,17,0.0047,0.0049,0.0148,0.0028,-0.0050,-0.0027,0.40,56.6
2020/01/16,02:24:34.200,35.639304026,139.295870251,219.2066,2,15,0.0054,0.0066,0.0181,0.0045,-0.0084,-0.0056,0.20,1.8
2020/01/16,02:24:34.400,35.639305172,139.295872079,219.2317,1,15,0.0050,0.0052,0.0143,0.0034,-0.0059,-0.0041,0.40,3.7
2020/01/16,02:24:34.600,35.639306572,139.295873770,219.1941,1,16,0.0048,0.0050,0.0143,0.0038,-0.0057,-0.0042,0.40,6.3
