date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/12/04,10:59:52.200,35.639287317,139.296958272,219.1254,2,15,0.0043,0.0027,0.0207,-0.0007,0.0042,-0.0068,0.19,1.2
2019/12/04,10:59:52.400,35.639289486,139.296955941,219.1369,2,15,0.0041,0.0042,0.0206,-0.0018,0.0044,-0.0069,0.19,1.3
2019/12/04,10:59:52.600,35.639291459,139.296953290,219.1492,2,14,0.0044,0.0039,0.0205,-0.0024,0.0043,-0.0068,0.19,2.6
2019/12/04,10:59:52.800,35.639293452,139.296950540,219.1047,2,13,0.0051,0.0046,0.0211,-0.0006,0.0049,-0.0071,0.19,3.0
2019/12/04,10:59:53.000,35.639295515,139.296947946,219.1350,1,14,0.0047,0.0034,0.0205,-0.0015,0.0045,-0.0066,0.19,3.0
2019/12/04,10:59:53.200,35.639297762,139.296945276,219.1177,2,16,0.0043,0.0034,0.0210,-0.0023,0.0052,-0.0071,0.19,1.5
2019/12/04,10:59:53.400,35.639299872,139.296942634,219.1298,2,15,0.0049,0.0041,0.0205,-0.0003,0.0047,-0.0067,0.19,1.6
2019/12/04,10:59:53.600,35.639301910,139.296939624,219.1296,2,16,0.0046,0.0041,0.0205,-0.0020,0.0049,-0.0066,0.40,1.7
2019/12/04,10:59:53.800,35.639304002,139.296936600,219.0851,1,14,0.0043,0.0041,0.0205,-0.0021,0.0044,-0.0068,0.60,3.7
2019/12/04,10:59:54.000,35.639305971,139.296933725,219.1187,1,14,0.0044,0.0038,0.0209,-0.0019,0.0039,-0.0067,0.60,34.2
2019/12/04,10:59:54.200,35.639308356,139.296930960,219.0947,2,16,0.0053,0.0043,0.0208,-0.0019,0.0043,-0.0067,0.80,1.8
2019/12/04,10:59:54.400,35.639310372,139.296928005,219.1038,1,13,0.0041,0.0040,0.0206,-0.0012,0.0043,-0.0068,0.40,4.2
2019/12/04,10:59:54.600,35.639312278,139.296924917,219.0882,1,14,0.0049,0.0041,0.0209,-0.0013,0.0039,-0.0066,0.60,35.1
2019/12/04,10:59:54.800,35.639314009,139.296921716,219.1183,1,14,0.0046,0.0036,0.0205,-0.0022,0.0044,-0.0065,0.40,4.1
2019/12/04,10:59:55.000,35.639316134,139.296918723,219.1114,1,14,0.0049,0.0046,0.0207,-0.0019,0.0039,-0.0066,0.19,35.2
2019/12/04,10:59:55.200,35.639318325,139.296915704,219.0843,1,14,0.0051,0.0041,0.0208,-0.0021,0.0036,-0.0064,0.19,38.8
2019/12/04,10:59:55.400,35.639320071,139.296912300,219.1468,1,14,0.0047,0.0048,0.0212,-0.0029,0.0046,-0.0070,0.19,37.0
2019/12/04,10:59:55.600,35.639321854,139.296909024,219.0871,1,14,0.0043,0.0034,0.0208,-0.0017,0.0038,-0.0065,0.19,36.4
2019/12/04,10:59:55.800,35.639323747,139.296905645,219.1126,1,14,0.0047,0.0046,0.0207,-0.0025,0.0037,-0.0066,0.19,36.6
2019/12/04,10:59:56.000,35.639325765,139.296902751,219.0658,1,14,0.0046,0.0039,0.0212,-0.0025,0.0046,-0.0070,0.19,36.8
2019/12/04,10:59:56.200,35.639327713,139.296899824,219.1188,2,14,0.0048,0.0043,0.0208,-0.0015,0.0038,-0.0068,0.19,1.2
2019/12/04,10:59:56.400,35.639329446,139.296896748,219.0989,1,14,0.0049,0.0039,0.0207,-0.0024,0.0038,-0.0067,0.19,36.9
2019/12/04,10:59:56.600,35.639330976,139.296893497,219.0734,1,14,0.0046,0.0039,0.0212,-0.0018,0.0047,-0.0071,0.19,36.9
2019/12/04,10:59:56.800,35.639332832,139.296890550,219.1098,1,14,0.0046,0.0041,0.0208,-0.0012,0.0038,-0.0066,0.40,36.9
2019/12/04,10:59:57.000,35.639334774,139.296887577,219.0606,1,14,0.0046,0.0041,0.0208,-0.0021,0.0038,-0.0066,0.40,36.9
2019/12/04,10:59:57.200,35.639336480,139.296884515,219.1132,1,14,0.0045,0.0034,0.0208,0.0005,0.0038,-0.0065,0.19,37.0
2019/12/04,10:59:57.400,35.639338074,139.296881364,219.0674,1,14,0.0049,0.0044,0.0212,-0.0022,0.0045,-0.0070,0.19,37.1
2019/12/04,10:59:57.600,35.639339649,139.296878098,219.0615,1,13,0.0045,0.0044,0.0213,-0.0025,0.0040,-0.0069,0.19,33.6
2019/12/04,10:59:57.800,35.639341266,139.296874927,219.1094,1,14,0.0046,0.0047,0.0208,-0.0018,0.0038,-0.0065,0.19,37.0
2019/12/04,10:59:58.000,35.639342964,139.296871606,219.0696,2,16,0.0047,0.0044,0.0208,-0.0021,0.0040,-0.0067,0.19,1.1
2019/12/04,10:59:58.200,35.639344352,139.296868254,219.1129,1,14,0.0050,0.0043,0.0207,-0.0019,0.0037,-0.0065,0.19,37.1
2019/12/04,10:59:58.400,35.639345662,139.296864921,219.0754,2,16,0.0048,0.0042,0.0211,-0.0019,0.0049,-0.0070,0.19,1.3
2019/12/04,10:59:58.600,35.639346724,139.296861506,219.1051,2,16,0.0048,0.0038,0.0211,-0.0021,0.0049,-0.0071,0.19,1.4
2019/12/04,10:59:58.800,35.639348131,139.296858084,219.1150,2,16,0.0048,0.0040,0.0206,-0.0019,0.0046,-0.0066,0.19,1.5
2019/12/04,10:59:59.000,35.639349630,139.296854535,219.0635,1,14,0.0047,0.0044,0.0212,-0.0022,0.0046,-0.0070,0.19,37.1
2019/12/04,10:59:59.200,35.639350538,139.296850837,219.1031,1,14,0.0045,0.0033,0.0207,-0.0024,0.0037,-0.0066,0.19,34.6
2019/12/04,10:59:59.400,35.639351359,139.296847324,219.0561,2,16,0.0050,0.0043,0.0210,-0.0021,0.0048,-0.0071,0.19,1.6
2019/12/04,10:59:59.600,35.639352155,139.296843613,219.1118,2,16,0.0043,0.0039,0.0211,-0.0023,0.0049,-0.0071,0.40,1.8
2019/12/04,10:59:59.800,35.639353046,139.296840059,219.1082,2,16,0.0051,0.0046,0.0211,-0.0025,0.0051,-0.0071,0.40,1.9
2019/12/04,11:00:00.000,35.639354152,139.296836507,219.0727,2,16,0.0048,0.0035,0.0205,-0.0020,0.0043,-0.0066,0.19,2.0
2019/12/04,11:00:00.200,35.639354716,139.296832813,219.1116,2,16,0.0046,0.0044,0.0211,-0.0018,0.0051,-0.0070,0.19,2.2
2019/12/04,11:00:00.400,35.639355266,139.296829231,219.0589,2,16,0.0040,0.0035,0.0205,-0.0020,0.0044,-0.0068,0.19,2.3
2019/12/04,11:00:00.600,35.639355895,139.296825751,219.1103,2,16,0.0045,0.0032,0.0205,-0.0016,0.0043,-0.0067,0.19,2.4
2019/12/04,11:00:00.800,35.639356563,139.296822361,219.0886,2,16,0.0044,0.0041,0.0210,-0.0024,0.0050,-0.0072,0.19,2.6
2019/12/04,11:00:01.000,35.639357339,139.296818827,219.0712,2,16,0.0046,0.0041,0.0210,-0.0022,0.0051,-0.0071,0.19,2.7
2019/12/04,11:00:01.200,35.639357712,139.296815183,219.1244,2,16,0.0047,0.0046,0.0205,-0.0017,0.0046,-0.0067,0.19,2.8
2019/12/04,11:00:01.400,35.639358122,139.296811485,219.0311,1,15,0.0047,0.0031,0.0211,-0.0023,0.0048,-0.0070,0.19,3.1
2019/12/04,11:00:01.600,35.639358496,139.296807962,219.1132,1,15,0.0045,0.0037,0.0206,-0.0016,0.0042,-0.0068,0.40,3.2
2019/12/04,11:00:01.800,35.639359137,139.296804319,219.0348,1,15,0.0049,0.0034,0.0211,-0.0019,0.0049,-0.0072,0.40,3.4
2019/12/04,11:00:02.000,35.639359711,139.296800819,219.0759,1,15,0.0050,0.0044,0.0212,-0.0019,0.0050,-0.0072,0.60,3.5
2019/12/04,11:00:02.200,35.639360106,139.296797315,219.0720,1,15,0.0050,0.0045,0.0207,-0.0005,0.0044,-0.0067,0.40,3.7
2019/12/04,11:00:02.400,35.639360301,139.296793633,219.0477,1,15,0.0047,0.0045,0.0211,-0.0017,0.0049,-0.0071,0.19,3.8
2019/12/04,11:00:02.600,35.639360805,139.296790170,219.1141,1,15,0.0050,0.0036,0.0206,-0.0018,0.0042,-0.0066,0.40,3.9
2019/12/04,11:00:02.800,35.639361435,139.296786534,219.0624,1,15,0.0050,0.0038,0.0211,-0.0024,0.0049,-0.0070,0.40,4.1
2019/12/04,11:00:03.000,35.639362080,139.296783082,219.0982,1,15,0.0044,0.0030,0.0206,-0.0017,0.0041,-0.0068,0.19,4.2
2019/12/04,11:00:03.200,35.639362475,139.296779540,219.0841,1,15,0.0048,0.0042,0.0209,-0.0025,0.0048,-0.0070,0.40,4.4
2019/12/04,11:00:03.400,35.639362739,139.296775703,219.0578,1,15,0.0046,0.0041,0.0215,-0.0025,0.0056,-0.0076,0.40,5.2
2019/12/04,11:00:03.600,35.639363298,139.296772174,219.1019,1,15,0.0044,0.0042,0.0206,-0.0021,0.0044,-0.0066,0.19,6.0
2019/12/04,11:00:03.800,35.639363916,139.296768512,219.0561,1,15,0.0046,0.0038,0.0211,-0.0015,0.0049,-0.0070,0.19,6.7
2019/12/04,11:00:04.000,35.639364416,139.296764783,219.1047,1,15,0.0046,0.0049,0.0211,-0.0022,0.0050,-0.0070,0.19,7.6
2019/12/04,11:00:04.200,35.639364643,139.296761193,219.0877,2,16,0.0040,0.0039,0.0206,-0.0013,0.0043,-0.0069,0.19,1.3
2019/12/04,11:00:04.400,35.639364786,139.296757471,219.0769,1,15,0.0047,0.0044,0.0211,-0.0027,0.0050,-0.0070,0.19,9.1
2019/12/04,11:00:04.600,35.639365285,139.296753897,219.1078,1,15,0.0048,0.0032,0.0206,-0.0020,0.0042,-0.0067,0.19,8.7
2019/12/04,11:00:04.800,35.639365983,139.296750124,219.0492,1,15,0.0048,0.0042,0.0208,-0.0016,0.0041,-0.0068,0.19,11.7
2019/12/04,11:00:05.000,35.639366381,139.296746539,219.1035,1,15,0.0045,0.0031,0.0206,-0.0016,0.0040,-0.0066,0.19,8.9
2019/12/04,11:00:05.200,35.639366687,139.296742764,219.0672,1,15,0.0047,0.0035,0.0207,-0.0014,0.0042,-0.0068,0.19,10.1
2019/12/04,11:00:05.400,35.639366922,139.296739051,219.0842,1,15,0.0044,0.0047,0.0214,-0.0030,0.0048,-0.0073,0.19,10.0
2019/12/04,11:00:05.600,35.639367383,139.296735199,219.1055,1,15,0.0045,0.0041,0.0206,-0.0015,0.0044,-0.0067,0.19,9.3
2019/12/04,11:00:05.800,35.639367928,139.296731304,219.0481,1,15,0.0050,0.0043,0.0210,-0.0020,0.0048,-0.0073,0.19,10.7
2019/12/04,11:00:06.000,35.639368161,139.296727705,219.1194,1,15,0.0047,0.0040,0.0209,-0.0022,0.0046,-0.0069,0.19,9.7
2019/12/04,11:00:06.200,35.639368457,139.296723806,219.0615,1,15,0.0044,0.0033,0.0208,-0.0020,0.0048,-0.0071,0.19,9.7
2019/12/04,11:00:06.400,35.639368595,139.296719955,219.1043,1,15,0.0054,0.0037,0.0211,-0.0020,0.0049,-0.0070,0.19,10.5
2019/12/04,11:00:06.600,35.639369150,139.296715971,219.0982,1,15,0.0047,0.0042,0.0206,-0.0018,0.0044,-0.0066,0.19,11.4
2019/12/04,11:00:06.800,35.639369812,139.296712008,219.0719,1,15,0.0044,0.0039,0.0206,-0.0015,0.0043,-0.0067,0.19,12.1
2019/12/04,11:00:07.000,35.639370040,139.296708144,219.1307,2,16,0.0047,0.0037,0.0210,-0.0016,0.0047,-0.0072,0.40,1.3
2019/12/04,11:00:07.200,35.639370451,139.296704135,219.0535,1,15,0.0047,0.0036,0.0211,-0.0022,0.0049,-0.0071,0.19,13.1
2019/12/04,11:00:07.400,35.639370736,139.296700284,219.1184,1,15,0.0042,0.0034,0.0206,-0.0023,0.0041,-0.0068,0.19,13.2
2019/12/04,11:00:07.600,35.639371219,139.296696237,219.0838,1,15,0.0047,0.0041,0.0208,-0.0019,0.0046,-0.0069,0.19,13.4
2019/12/04,11:00:07.800,35.639371806,139.296692299,219.0732,1,15,0.0047,0.0037,0.0211,-0.0020,0.0049,-0.0070,0.19,13.5
2019/12/04,11:00:08.000,35.639371984,139.296688325,219.1063,1,15,0.0045,0.0044,0.0206,-0.0021,0.0045,-0.0067,0.19,13.8
2019/12/04,11:00:08.200,35.639372253,139.296684319,219.0647,1,15,0.0051,0.0033,0.0206,0.0013,0.0040,-0.0066,0.19,13.7
2019/12/04,11:00:08.400,35.639372733,139.296680497,219.1070,1,15,0.0044,0.0038,0.0206,-0.0017,0.0044,-0.0068,0.19,14.1
2019/12/04,11:00:08.600,35.639373190,139.296676486,219.0504,1,15,0.0047,0.0043,0.0207,-0.0009,0.0044,-0.0064,0.19,14.8
2019/12/04,11:00:08.800,35.639373617,139.296672654,219.0978,1,15,0.0046,0.0036,0.0206,-0.0012,0.0042,-0.0066,0.19,14.9
2019/12/04,11:00:09.000,35.639373773,139.296668968,219.0950,2,16,0.0049,0.0036,0.0206,-0.0011,0.0043,-0.0068,0.19,1.3
2019/12/04,11:00:09.200,35.639374016,139.296665062,219.0579,1,15,0.0046,0.0034,0.0211,-0.0016,0.0049,-0.0071,0.19,14.3
2019/12/04,11:00:09.400,35.639374398,139.296661275,219.1289,1,15,0.0043,0.0039,0.0206,-0.0021,0.0043,-0.0067,0.19,14.5
2019/12/04,11:00:09.600,35.639374880,139.296657218,219.0768,2,15,0.0040,0.0035,0.0207,-0.0018,0.0040,-0.0068,0.19,1.2
2019/12/04,11:00:09.800,35.639375276,139.296653498,219.1319,1,15,0.0042,0.0038,0.0206,-0.0012,0.0044,-0.0067,0.19,14.7
2019/12/04,11:00:10.000,35.639375488,139.296649621,219.0880,1,15,0.0044,0.0039,0.0207,-0.0015,0.0043,-0.0067,0.40,14.9
2019/12/04,11:00:10.200,35.639375652,139.296645587,219.0730,1,15,0.0050,0.0041,0.0211,-0.0018,0.0048,-0.0069,0.40,14.9
2019/12/04,11:00:10.400,35.639376096,139.296641786,219.1119,1,15,0.0045,0.0037,0.0206,-0.0014,0.0043,-0.0066,0.19,15.3
2019/12/04,11:00:10.600,35.639376656,139.296637808,219.0564,1,15,0.0049,0.0028,0.0212,-0.0018,0.0050,-0.0070,0.40,15.2
2019/12/04,11:00:10.800,35.639376997,139.296634130,219.1181,1,15,0.0047,0.0041,0.0206,-0.0019,0.0044,-0.0068,0.40,15.3
2019/12/04,11:00:11.000,35.639377242,139.296630385,219.0629,1,15,0.0051,0.0044,0.0212,-0.0014,0.0050,-0.0070,0.60,15.4
2019/12/04,11:00:11.200,35.639377291,139.296626568,219.0835,1,14,0.0052,0.0045,0.0247,-0.0035,0.0073,-0.0086,0.40,15.5
2019/12/04,11:00:11.400,35.639377730,139.296622675,219.1016,1,15,0.0046,0.0038,0.0208,-0.0020,0.0045,-0.0067,0.60,15.8
2019/12/04,11:00:11.600,35.639378283,139.296618707,219.0381,1,15,0.0048,0.0046,0.0214,-0.0019,0.0050,-0.0072,0.80,15.7
2019/12/04,11:00:11.800,35.639378434,139.296614962,219.1291,1,15,0.0048,0.0043,0.0210,-0.0018,0.0048,-0.0071,0.60,16.6
2019/12/04,11:00:12.000,35.639378601,139.296611142,219.0484,1,15,0.0049,0.0048,0.0215,-0.0026,0.0056,-0.0075,0.19,17.5
2019/12/04,11:00:12.200,35.639378529,139.296607426,219.1133,1,15,0.0047,0.0046,0.0214,-0.0027,0.0054,-0.0075,0.19,18.3
2019/12/04,11:00:12.400,35.639378825,139.296603526,219.1045,1,15,0.0046,0.0039,0.0206,-0.0016,0.0043,-0.0067,0.19,19.0
2019/12/04,11:00:12.600,35.639379276,139.296599616,219.0691,1,15,0.0044,0.0042,0.0211,-0.0017,0.0049,-0.0071,0.19,19.8
2019/12/04,11:00:12.800,35.639379817,139.296595793,219.1254,1,15,0.0045,0.0036,0.0206,-0.0014,0.0043,-0.0067,0.19,20.6
2019/12/04,11:00:13.000,35.639379992,139.296591953,219.0487,1,13,0.0053,0.0039,0.0227,-0.0015,0.0036,-0.0083,0.40,28.8
2019/12/04,11:00:13.200,35.639379881,139.296588156,219.1407,1,13,0.0055,0.0046,0.0226,-0.0015,0.0037,-0.0083,0.40,29.9
2019/12/04,11:00:13.400,35.639380009,139.296584334,219.0924,1,15,0.0049,0.0042,0.0206,-0.0016,0.0041,-0.0066,0.19,23.0
2019/12/04,11:00:13.600,35.639380389,139.296580466,219.0529,1,15,0.0046,0.0045,0.0211,-0.0026,0.0049,-0.0071,0.19,23.9
2019/12/04,11:00:13.800,35.639380593,139.296576693,219.1247,1,15,0.0050,0.0030,0.0206,-0.0018,0.0042,-0.0067,0.19,24.8
2019/12/04,11:00:14.000,35.639380761,139.296572784,219.0499,1,15,0.0047,0.0034,0.0211,-0.0022,0.0048,-0.0070,0.19,25.7
2019/12/04,11:00:14.200,35.639380774,139.296568938,219.1419,2,15,0.0048,0.0049,0.0210,-0.0023,0.0035,-0.0067,0.19,1.1
2019/12/04,11:00:14.400,35.639381038,139.296565006,219.1051,2,15,0.0043,0.0039,0.0207,-0.0021,0.0040,-0.0067,0.19,1.3
2019/12/04,11:00:14.600,35.639381357,139.296560993,219.1093,2,15,0.0041,0.0047,0.0208,-0.0027,0.0040,-0.0066,0.19,1.4
2019/12/04,11:00:14.800,35.639381239,139.296557380,219.1215,2,16,0.0042,0.0043,0.0207,-0.0017,0.0041,-0.0067,0.19,1.3
2019/12/04,11:00:15.000,35.639381252,139.296553444,219.0697,2,15,0.0048,0.0044,0.0213,-0.0021,0.0047,-0.0068,0.40,1.8
2019/12/04,11:00:15.200,35.639381390,139.296549777,219.1421,2,15,0.0046,0.0046,0.0208,-0.0017,0.0043,-0.0066,0.40,1.9
2019/12/04,11:00:15.400,35.639381855,139.296545907,219.0844,2,15,0.0042,0.0032,0.0207,-0.0015,0.0042,-0.0066,0.19,2.0
2019/12/04,11:00:15.600,35.639382342,139.296542091,219.1346,2,15,0.0045,0.0045,0.0207,-0.0009,0.0043,-0.0067,0.19,2.2
2019/12/04,11:00:15.800,35.639382525,139.296538281,219.1205,2,16,0.0047,0.0040,0.0209,-0.0024,0.0048,-0.0068,0.19,1.6
2019/12/04,11:00:16.000,35.639382672,139.296534264,219.0828,2,15,0.0045,0.0040,0.0212,-0.0026,0.0048,-0.0070,0.19,2.4
2019/12/04,11:00:16.200,35.639382848,139.296530315,219.1219,2,15,0.0043,0.0042,0.0207,-0.0017,0.0042,-0.0066,0.19,2.6
2019/12/04,11:00:16.400,35.639383155,139.296526276,219.0844,2,16,0.0049,0.0042,0.0211,-0.0021,0.0050,-0.0071,0.19,1.8
2019/12/04,11:00:16.600,35.639383418,139.296522624,219.1534,2,16,0.0045,0.0040,0.0211,-0.0023,0.0050,-0.0070,0.19,2.1
2019/12/04,11:00:16.800,35.639383515,139.296518952,219.1246,2,16,0.0042,0.0037,0.0205,-0.0028,0.0044,-0.0067,0.19,2.3
2019/12/04,11:00:17.000,35.639383537,139.296515093,219.0639,1,15,0.0044,0.0041,0.0211,-0.0022,0.0049,-0.0071,0.19,3.1
2019/12/04,11:00:17.200,35.639383678,139.296511425,219.1347,2,16,0.0044,0.0042,0.0205,-0.0017,0.0046,-0.0066,0.19,2.6
2019/12/04,11:00:17.400,35.639384083,139.296507533,219.0806,2,16,0.0047,0.0043,0.0211,-0.0024,0.0050,-0.0071,0.40,2.9
2019/12/04,11:00:17.600,35.639384361,139.296503793,219.1355,1,15,0.0041,0.0038,0.0212,-0.0022,0.0049,-0.0070,0.40,3.7
2019/12/04,11:00:17.800,35.639384420,139.296499940,219.1019,1,16,0.0041,0.0040,0.0204,-0.0022,0.0045,-0.0067,0.19,3.1
2019/12/04,11:00:18.000,35.639384377,139.296496051,219.0682,1,15,0.0046,0.0041,0.0211,-0.0025,0.0050,-0.0071,0.19,3.8
2019/12/04,11:00:18.200,35.639384568,139.296492229,219.1245,1,15,0.0044,0.0038,0.0205,-0.0016,0.0042,-0.0066,0.19,4.0
2019/12/04,11:00:18.400,35.639385001,139.296488362,219.0722,1,15,0.0046,0.0041,0.0211,-0.0020,0.0048,-0.0071,0.19,4.1
2019/12/04,11:00:18.600,35.639385240,139.296484621,219.1289,1,15,0.0040,0.0037,0.0206,-0.0017,0.0044,-0.0067,0.19,4.2
2019/12/04,11:00:18.800,35.639385449,139.296480764,219.0561,1,15,0.0045,0.0044,0.0211,-0.0023,0.0050,-0.0070,0.19,4.4
2019/12/04,11:00:19.000,35.639385443,139.296477094,219.1058,1,15,0.0047,0.0035,0.0211,-0.0019,0.0048,-0.0069,0.19,4.5
2019/12/04,11:00:19.200,35.639385770,139.296473269,219.1159,1,15,0.0049,0.0047,0.0209,-0.0019,0.0048,-0.0071,0.40,4.7
2019/12/04,11:00:19.400,35.639386112,139.296469470,219.0871,1,15,0.0045,0.0045,0.0211,-0.0018,0.0049,-0.0071,0.40,4.8
2019/12/04,11:00:19.600,35.639386261,139.296465795,219.1356,1,15,0.0046,0.0040,0.0207,-0.0016,0.0043,-0.0067,0.60,5.6
2019/12/04,11:00:19.800,35.639386438,139.296461944,219.0729,1,15,0.0048,0.0037,0.0211,-0.0025,0.0049,-0.0070,0.40,6.3
2019/12/04,11:00:20.000,35.639386596,139.296458249,219.1274,1,15,0.0047,0.0044,0.0211,-0.0021,0.0049,-0.0071,0.19,7.1
2019/12/04,11:00:20.200,35.639386901,139.296454213,219.1229,2,16,0.0050,0.0042,0.0209,-0.0027,0.0046,-0.0070,0.40,1.3
2019/12/04,11:00:20.400,35.639387455,139.296450369,219.0846,1,15,0.0046,0.0037,0.0212,-0.0014,0.0048,-0.0068,0.40,8.0
2019/12/04,11:00:20.600,35.639387668,139.296446517,219.1063,1,15,0.0049,0.0047,0.0209,-0.0024,0.0047,-0.0069,0.19,8.2
2019/12/04,11:00:20.800,35.639387919,139.296442502,219.0804,1,15,0.0047,0.0042,0.0211,-0.0022,0.0051,-0.0071,0.19,8.2
2019/12/04,11:00:21.000,35.639388155,139.296438719,219.1214,1,15,0.0049,0.0037,0.0206,-0.0018,0.0044,-0.0067,0.19,8.4
2019/12/04,11:00:21.200,35.639388550,139.296434822,219.0959,1,15,0.0039,0.0035,0.0211,-0.0022,0.0050,-0.0071,0.19,8.5
2019/12/04,11:00:21.400,35.639388951,139.296431145,219.1140,1,15,0.0049,0.0044,0.0211,-0.0019,0.0049,-0.0071,0.19,8.6
2019/12/04,11:00:21.600,35.639388974,139.296427457,219.1275,1,15,0.0045,0.0042,0.0206,-0.0020,0.0042,-0.0066,0.19,8.7
2019/12/04,11:00:21.800,35.639389098,139.296423632,219.0649,1,15,0.0045,0.0045,0.0211,-0.0021,0.0049,-0.0070,0.19,8.8
2019/12/04,11:00:22.000,35.639389231,139.296420006,219.1395,1,15,0.0046,0.0044,0.0207,-0.0017,0.0044,-0.0067,0.40,8.9
2019/12/04,11:00:22.200,35.639389578,139.296416244,219.0843,1,15,0.0050,0.0043,0.0211,-0.0023,0.0049,-0.0069,0.40,9.1
2019/12/04,11:00:22.400,35.639389959,139.296412590,219.1509,1,15,0.0048,0.0040,0.0211,-0.0025,0.0047,-0.0071,0.19,9.8
2019/12/04,11:00:22.600,35.639390046,139.296408780,219.0994,1,15,0.0042,0.0029,0.0205,-0.0018,0.0042,-0.0068,0.19,10.6
2019/12/04,11:00:22.800,35.639390101,139.296404762,219.0635,1,15,0.0045,0.0037,0.0211,-0.0020,0.0050,-0.0071,0.19,11.3
2019/12/04,11:00:23.000,35.639390265,139.296400974,219.1323,1,15,0.0045,0.0042,0.0206,-0.0024,0.0044,-0.0068,0.19,12.1
2019/12/04,11:00:23.200,35.639390677,139.296397070,219.0630,1,15,0.0048,0.0043,0.0211,-0.0023,0.0050,-0.0071,0.19,12.9
2019/12/04,11:00:23.400,35.639390829,139.296393399,219.1520,1,15,0.0046,0.0042,0.0211,-0.0023,0.0051,-0.0071,0.40,13.7
2019/12/04,11:00:23.600,35.639390918,139.296389616,219.0996,1,15,0.0049,0.0038,0.0206,-0.0018,0.0042,-0.0067,0.40,14.4
2019/12/04,11:00:23.800,35.639390937,139.296385773,219.1057,1,15,0.0047,0.0039,0.0211,-0.0025,0.0050,-0.0071,0.19,15.2
2019/12/04,11:00:24.000,35.639391142,139.296381870,219.1177,1,15,0.0048,0.0032,0.0206,-0.0021,0.0042,-0.0066,0.19,16.1
2019/12/04,11:00:24.200,35.639391416,139.296377971,219.0808,1,15,0.0048,0.0041,0.0210,-0.0021,0.0048,-0.0072,0.19,16.8
2019/12/04,11:00:24.400,35.639391541,139.296374141,219.1368,1,15,0.0042,0.0036,0.0206,-0.0025,0.0040,-0.0066,0.19,17.6
2019/12/04,11:00:24.600,35.639391720,139.296370260,219.0682,1,15,0.0044,0.0044,0.0210,-0.0018,0.0050,-0.0072,0.19,18.4
2019/12/04,11:00:24.800,35.639391655,139.296366477,219.1371,1,15,0.0042,0.0035,0.0211,-0.0019,0.0049,-0.0070,0.40,19.2
2019/12/04,11:00:25.000,35.639392069,139.296362438,219.1115,1,15,0.0047,0.0037,0.0206,-0.0010,0.0043,-0.0066,0.40,20.0
2019/12/04,11:00:25.200,35.639392515,139.296358472,219.0828,1,15,0.0048,0.0041,0.0212,-0.0019,0.0048,-0.0070,0.60,21.7
2019/12/04,11:00:25.400,35.639392491,139.296354725,219.1331,1,15,0.0044,0.0041,0.0206,-0.0018,0.0044,-0.0067,0.40,21.7
2019/12/04,11:00:25.600,35.639392547,139.296350818,219.0635,1,15,0.0048,0.0042,0.0211,-0.0020,0.0049,-0.0069,0.19,23.4
2019/12/04,11:00:25.800,35.639392500,139.296346990,219.1406,1,15,0.0052,0.0042,0.0208,-0.0024,0.0047,-0.0070,0.19,23.4
2019/12/04,11:00:26.000,35.639392741,139.296343016,219.1277,2,15,0.0046,0.0042,0.0206,-0.0021,0.0042,-0.0066,0.19,1.2
2019/12/04,11:00:26.200,35.639393085,139.296339170,219.1181,2,15,0.0045,0.0042,0.0210,-0.0021,0.0051,-0.0072,0.19,1.4
2019/12/04,11:00:26.400,35.639393127,139.296335385,219.1268,2,15,0.0047,0.0041,0.0208,-0.0016,0.0052,-0.0070,0.19,1.6
2019/12/04,11:00:26.600,35.639393063,139.296331524,219.0888,2,15,0.0047,0.0033,0.0210,-0.0014,0.0052,-0.0072,0.19,1.8
2019/12/04,11:00:26.800,35.639393264,139.296327812,219.1581,2,15,0.0048,0.0034,0.0208,-0.0020,0.0049,-0.0068,0.19,2.1
2019/12/04,11:00:27.000,35.639393719,139.296324002,219.0841,1,15,0.0046,0.0046,0.0211,-0.0013,0.0049,-0.0070,0.19,24.6
2019/12/04,11:00:27.200,35.639394171,139.296320320,219.1586,1,15,0.0045,0.0041,0.0215,-0.0023,0.0054,-0.0075,0.40,24.8
2019/12/04,11:00:27.400,35.639394259,139.296316452,219.0901,1,15,0.0046,0.0039,0.0209,-0.0022,0.0048,-0.0070,0.40,24.8
2019/12/04,11:00:27.600,35.639394149,139.296312566,219.0820,1,15,0.0050,0.0049,0.0216,-0.0029,0.0057,-0.0075,0.60,26.0
2019/12/04,11:00:27.800,35.639394439,139.296308739,219.1297,1,15,0.0047,0.0038,0.0209,-0.0022,0.0046,-0.0069,0.40,25.2
2019/12/04,11:00:28.000,35.639394845,139.296304750,219.0774,1,15,0.0048,0.0044,0.0212,-0.0021,0.0048,-0.0070,0.60,26.2
2019/12/04,11:00:28.200,35.639394988,139.296300990,219.1515,1,15,0.0045,0.0033,0.0206,-0.0008,0.0042,-0.0067,0.40,25.2
2019/12/04,11:00:28.400,35.639394970,139.296297359,219.1047,1,13,0.0048,0.0037,0.0211,-0.0017,0.0032,-0.0066,0.60,74.2
2019/12/04,11:00:28.600,35.639394860,139.296293574,219.1117,1,15,0.0052,0.0046,0.0211,-0.0018,0.0050,-0.0071,0.40,25.3
