date,time,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019/12/04,11:15:27.000,35.638755367,139.296261210,219.0465,1,13,0.0046,0.0051,0.0196,0.0004,0.0037,-0.0046,0.19,5.4
2019/12/04,11:15:27.200,35.638755056,139.296263851,219.1322,2,15,0.0047,0.0049,0.0202,-0.0005,0.0039,-0.0046,0.19,1.4
2019/12/04,11:15:27.400,35.638754957,139.296266694,219.0634,1,13,0.0043,0.0042,0.0194,0.0007,0.0044,-0.0045,0.19,6.1
2019/12/04,11:15:27.600,35.638755121,139.296269442,219.0608,1,13,0.0039,0.0043,0.0193,0.0014,0.0044,-0.0043,0.19,5.4
2019/12/04,11:15:27.800,35.638754992,139.296272129,219.1083,2,15,0.0038,0.0047,0.0199,0.0004,0.0046,-0.0044,0.19,1.5
2019/12/04,11:15:28.000,35.638754787,139.296274995,219.0582,1,13,0.0041,0.0047,0.0196,0.0005,0.0045,-0.0047,0.19,13.2
2019/12/04,11:15:28.200,35.638754451,139.296277799,219.0903,1,13,0.0042,0.0046,0.0198,0.0011,0.0047,-0.0051,0.19,16.0
2019/12/04,11:15:28.400,35.638754522,139.296280768,219.1172,2,15,0.0042,0.0046,0.0202,0.0023,0.0038,-0.0050,0.19,1.5
2019/12/04,11:15:28.600,35.638754666,139.296283845,219.0307,1,13,0.0039,0.0044,0.0195,-0.0005,0.0043,-0.0045,0.19,13.7
2019/12/04,11:15:28.800,35.638754796,139.296286637,219.1184,2,15,0.0046,0.0042,0.0197,-0.0014,0.0048,-0.0047,0.19,1.9
2019/12/04,11:15:29.000,35.638754598,139.296289627,219.0704,2,16,0.0041,0.0047,0.0219,0.0019,0.0061,-0.0046,0.19,2.1
2019/12/04,11:15:29.200,35.638754098,139.296292487,219.0727,2,13,0.0043,0.0049,0.0201,0.0005,0.0047,-0.0051,0.19,1.5
2019/12/04,11:15:29.400,35.638753977,139.296295202,219.1239,2,15,0.0038,0.0044,0.0195,0.0013,0.0050,-0.0045,0.19,2.2
2019/12/04,11:15:29.600,35.638753633,139.296298072,219.0571,2,15,0.0041,0.0043,0.0197,-0.0003,0.0050,-0.0049,0.19,2.1
2019/12/04,11:15:29.800,35.638753529,139.296300883,219.1042,2,13,0.0040,0.0043,0.0197,0.0015,0.0046,-0.0046,0.39,2.6
2019/12/04,11:15:30.000,35.638752966,139.296303796,219.0758,1,13,0.0042,0.0049,0.0196,0.0005,0.0047,-0.0046,0.59,7.8
2019/12/04,11:15:30.200,35.638752252,139.296306618,219.0628,1,13,0.0042,0.0045,0.0197,0.0010,0.0048,-0.0046,0.79,3.1
2019/12/04,11:15:30.400,35.638751952,139.296309354,219.1374,1,13,0.0040,0.0045,0.0199,0.0015,0.0048,-0.0045,0.99,8.3
2019/12/04,11:15:30.600,35.638751848,139.296312146,219.0690,1,13,0.0048,0.0049,0.0201,0.0002,0.0047,-0.0045,1.19,8.7
2019/12/04,11:15:30.800,35.638751945,139.296314845,219.0725,2,15,0.0049,0.0052,0.0208,-0.0017,0.0049,-0.0052,1.39,1.4
2019/12/04,11:15:31.000,35.638751759,139.296317752,219.1103,2,15,0.0042,0.0050,0.0211,0.0022,0.0044,-0.0050,1.59,1.5
2019/12/04,11:15:31.200,35.638751442,139.296320758,219.0879,2,13,0.0048,0.0056,0.0230,-0.0017,0.0075,-0.0064,1.79,1.7
2019/12/04,11:15:31.400,35.638751217,139.296323608,219.0898,2,14,0.0046,0.0051,0.0214,0.0016,0.0051,-0.0052,1.99,2.3
2019/12/04,11:15:31.600,35.638751386,139.296326437,219.0818,2,14,0.0047,0.0052,0.0217,0.0013,0.0054,-0.0050,2.19,2.6
2019/12/04,11:15:31.800,35.638751583,139.296329343,219.0646,2,14,0.0046,0.0051,0.0220,0.0019,0.0054,-0.0052,2.39,1.6
2019/12/04,11:15:32.000,35.638751683,139.296332282,219.1134,2,15,0.0044,0.0051,0.0222,0.0006,0.0061,-0.0049,2.59,2.8
2019/12/04,11:15:32.200,35.638751403,139.296335163,219.0575,1,15,0.0048,0.0048,0.0223,0.0017,0.0062,-0.0050,2.79,3.1
2019/12/04,11:15:32.400,35.638750791,139.296337951,219.0927,2,15,0.0050,0.0054,0.0234,0.0011,0.0062,-0.0059,2.99,1.8
2019/12/04,11:15:32.600,35.638750749,139.296340638,219.0932,1,15,0.0047,0.0049,0.0230,-0.0007,0.0065,-0.0050,3.19,3.5
2019/12/04,11:15:32.800,35.638750533,139.296343493,219.0493,1,15,0.0045,0.0050,0.0219,0.0012,0.0060,-0.0049,2.59,3.7
2019/12/04,11:15:33.000,35.638750581,139.296346094,219.0821,2,13,0.0045,0.0054,0.0228,0.0007,0.0056,-0.0049,2.79,2.1
2019/12/04,11:15:33.200,35.638750460,139.296349001,219.0626,2,13,0.0047,0.0051,0.0201,0.0011,0.0040,-0.0049,0.39,2.8
2019/12/04,11:15:33.400,35.638750231,139.296351871,219.0390,2,13,0.0046,0.0051,0.0202,-0.0014,0.0047,-0.0050,0.59,2.2
2019/12/04,11:15:33.600,35.638750177,139.296354695,219.0730,1,13,0.0047,0.0051,0.0201,-0.0003,0.0040,-0.0050,0.79,20.8
2019/12/04,11:15:33.800,35.638750137,139.296357426,219.0568,1,13,0.0045,0.0049,0.0200,0.0010,0.0046,-0.0046,0.99,18.7
2019/12/04,11:15:34.000,35.638750403,139.296360317,219.0452,1,13,0.0043,0.0048,0.0202,0.0009,0.0048,-0.0051,1.19,3.2
2019/12/04,11:15:34.200,35.638750339,139.296363217,219.0730,1,13,0.0043,0.0046,0.0201,0.0016,0.0046,-0.0044,1.39,3.8
2019/12/04,11:15:34.400,35.638750107,139.296366156,219.0560,1,13,0.0044,0.0046,0.0207,0.0006,0.0047,-0.0049,1.59,4.1
2019/12/04,11:15:34.600,35.638749811,139.296368942,219.0557,1,13,0.0041,0.0046,0.0208,0.0011,0.0046,-0.0047,1.79,5.8
2019/12/04,11:15:34.800,35.638749901,139.296371893,219.0667,2,15,0.0038,0.0048,0.0213,0.0023,0.0050,-0.0049,1.99,1.3
2019/12/04,11:15:35.000,35.638750094,139.296374819,219.0285,1,13,0.0046,0.0050,0.0216,0.0014,0.0051,-0.0052,2.19,4.3
2019/12/04,11:15:35.200,35.638750196,139.296377532,219.1068,2,15,0.0045,0.0049,0.0218,0.0017,0.0052,-0.0050,2.39,1.7
2019/12/04,11:15:35.400,35.638750095,139.296380289,219.0475,2,13,0.0040,0.0052,0.0223,0.0021,0.0052,-0.0047,2.59,1.8
2019/12/04,11:15:35.600,35.638749662,139.296383007,219.0572,2,13,0.0042,0.0053,0.0227,0.0013,0.0058,-0.0049,2.79,2.3
2019/12/04,11:15:35.800,35.638749714,139.296385757,219.0895,2,13,0.0050,0.0055,0.0232,0.0008,0.0058,-0.0050,2.99,2.7
2019/12/04,11:15:36.000,35.638749719,139.296388523,219.0577,1,13,0.0051,0.0051,0.0234,0.0001,0.0055,-0.0040,3.19,4.9
2019/12/04,11:15:36.200,35.638749964,139.296391198,219.0673,1,13,0.0048,0.0058,0.0238,0.0010,0.0060,-0.0049,3.39,5.2
2019/12/04,11:15:36.400,35.638749849,139.296394083,219.0666,1,13,0.0049,0.0060,0.0244,-0.0007,0.0041,-0.0043,3.19,3.7
2019/12/04,11:15:36.600,35.638749486,139.296396762,219.0261,1,12,0.0047,0.0057,0.0245,0.0009,0.0061,-0.0059,3.39,5.4
2019/12/04,11:15:36.800,35.638749333,139.296399463,219.0699,1,13,0.0049,0.0059,0.0244,0.0015,0.0060,-0.0053,3.59,20.4
2019/12/04,11:15:37.000,35.638749340,139.296402434,219.0579,1,13,0.0051,0.0057,0.0248,0.0023,0.0058,-0.0051,3.79,9.8
2019/12/04,11:15:37.200,35.638749620,139.296405357,219.0473,1,13,0.0051,0.0058,0.0253,0.0009,0.0065,-0.0051,3.99,5.5
2019/12/04,11:15:37.400,35.638749644,139.296408277,219.0988,2,15,0.0053,0.0060,0.0259,0.0018,0.0063,-0.0050,4.19,1.2
2019/12/04,11:15:37.600,35.638749411,139.296411167,219.0549,2,15,0.0052,0.0059,0.0263,0.0017,0.0070,-0.0055,4.39,1.5
2019/12/04,11:15:37.800,35.638748961,139.296413924,219.0587,1,13,0.0059,0.0063,0.0274,-0.0009,0.0072,-0.0062,4.59,5.9
2019/12/04,11:15:38.000,35.638748958,139.296416854,219.0672,1,13,0.0060,0.0064,0.0278,0.0015,0.0064,-0.0044,4.79,10.2
2019/12/04,11:15:38.200,35.638748937,139.296419846,219.0146,1,13,0.0061,0.0066,0.0285,-0.0008,0.0075,-0.0064,4.99,6.0
2019/12/04,11:15:38.400,35.638748981,139.296422742,219.0838,1,13,0.0058,0.0065,0.0286,0.0018,0.0069,-0.0055,5.19,10.5
2019/12/04,11:15:38.600,35.638748783,139.296425642,219.0449,1,13,0.0058,0.0067,0.0292,0.0025,0.0070,-0.0055,5.39,11.0
2019/12/04,11:15:38.800,35.638748420,139.296428572,219.0378,1,13,0.0064,0.0069,0.0303,-0.0010,0.0081,-0.0066,5.59,6.1
2019/12/04,11:15:39.000,35.638748406,139.296431425,219.0895,1,13,0.0058,0.0068,0.0302,0.0021,0.0077,-0.0053,5.79,6.1
2019/12/04,11:15:39.200,35.638748358,139.296434376,219.0403,1,13,0.0060,0.0069,0.0308,0.0018,0.0078,-0.0054,5.99,6.3
2019/12/04,11:15:39.400,35.638748597,139.296437115,219.0777,1,13,0.0067,0.0072,0.0320,0.0012,0.0082,-0.0066,6.19,6.4
2019/12/04,11:15:39.600,35.638748464,139.296440053,219.0886,1,12,0.0069,0.0072,0.0322,0.0022,0.0083,-0.0062,6.39,6.7
2019/12/04,11:15:39.800,35.638748079,139.296442910,219.0376,1,13,0.0067,0.0074,0.0322,0.0005,0.0086,-0.0070,6.19,8.4
2019/12/04,11:15:40.000,35.638747895,139.296445635,219.0848,1,13,0.0048,0.0053,0.0233,-0.0005,0.0059,-0.0049,3.19,10.3
2019/12/04,11:15:40.200,35.638747741,139.296448421,219.0806,2,15,0.0046,0.0058,0.0235,0.0013,0.0060,-0.0050,3.19,1.2
2019/12/04,11:15:40.400,35.638747761,139.296451124,219.0324,1,13,0.0033,0.0047,0.0195,-0.0005,0.0046,-0.0043,0.39,12.4
2019/12/04,11:15:40.600,35.638747707,139.296453841,219.0666,1,13,0.0039,0.0045,0.0195,0.0022,0.0046,-0.0045,0.59,12.1
2019/12/04,11:15:40.800,35.638747424,139.296456760,219.0438,1,13,0.0042,0.0049,0.0197,0.0006,0.0046,-0.0046,0.79,12.6
2019/12/04,11:15:41.000,35.638746938,139.296459445,219.0536,1,13,0.0044,0.0045,0.0202,-0.0009,0.0050,-0.0052,0.99,12.7
2019/12/04,11:15:41.200,35.638746888,139.296462109,219.0613,1,13,0.0044,0.0045,0.0201,-0.0002,0.0049,-0.0044,1.19,13.0
2019/12/04,11:15:41.400,35.638746818,139.296464875,219.0467,2,13,0.0045,0.0049,0.0204,0.0010,0.0049,-0.0046,1.39,1.4
2019/12/04,11:15:41.600,35.638746923,139.296467519,219.0818,1,13,0.0041,0.0050,0.0204,-0.0008,0.0047,-0.0043,1.59,12.7
2019/12/04,11:15:41.800,35.638746603,139.296470232,219.0385,1,13,0.0043,0.0048,0.0206,0.0010,0.0048,-0.0044,1.79,12.8
2019/12/04,11:15:42.000,35.638746002,139.296473043,219.0541,2,13,0.0045,0.0047,0.0216,-0.0003,0.0054,-0.0053,1.99,1.7
2019/12/04,11:15:42.200,35.638745891,139.296475629,219.0933,2,13,0.0045,0.0047,0.0214,0.0009,0.0051,-0.0043,2.19,2.1
2019/12/04,11:15:42.400,35.638745614,139.296478369,219.0507,1,13,0.0047,0.0051,0.0217,0.0017,0.0049,-0.0047,2.39,16.1
2019/12/04,11:15:42.600,35.638745710,139.296481244,219.0642,2,13,0.0052,0.0064,0.0238,0.0034,0.0014,-0.0067,2.59,2.7
2019/12/04,11:15:42.800,35.638745511,139.296484051,219.0702,1,13,0.0046,0.0052,0.0224,0.0015,0.0053,-0.0047,2.79,13.1
2019/12/04,11:15:43.000,35.638745000,139.296486840,219.0509,2,13,0.0047,0.0053,0.0232,0.0014,0.0058,-0.0051,2.99,2.8
2019/12/04,11:15:43.200,35.638744507,139.296489364,219.0696,1,13,0.0053,0.0064,0.0248,0.0035,0.0010,-0.0067,3.19,3.4
2019/12/04,11:15:43.400,35.638744451,139.296492264,219.0528,2,13,0.0057,0.0066,0.0257,0.0037,-0.0016,-0.0072,3.39,1.4
2019/12/04,11:15:43.600,35.638744484,139.296495248,219.0539,2,13,0.0059,0.0063,0.0259,0.0024,0.0045,-0.0071,3.59,1.8
2019/12/04,11:15:43.800,35.638744674,139.296498224,219.0851,2,15,0.0051,0.0055,0.0230,0.0026,0.0043,-0.0058,2.59,1.2
2019/12/04,11:15:44.000,35.638744538,139.296501297,219.0782,2,15,0.0046,0.0051,0.0202,0.0013,0.0041,-0.0052,0.19,1.4
2019/12/04,11:15:44.200,35.638744137,139.296504225,219.0649,2,15,0.0048,0.0048,0.0204,0.0014,0.0045,-0.0054,0.39,1.7
2019/12/04,11:15:44.400,35.638744144,139.296507154,219.0968,2,15,0.0044,0.0048,0.0222,0.0018,0.0062,-0.0043,0.59,2.0
2019/12/04,11:15:44.600,35.638743963,139.296510092,219.0365,2,15,0.0047,0.0048,0.0226,0.0011,0.0063,-0.0049,0.79,2.3
2019/12/04,11:15:44.800,35.638744093,139.296512675,219.0803,2,15,0.0043,0.0041,0.0200,0.0014,0.0051,-0.0048,0.99,1.8
2019/12/04,11:15:45.000,35.638743726,139.296515291,219.0690,2,15,0.0043,0.0045,0.0201,-0.0002,0.0051,-0.0047,1.19,2.6
2019/12/04,11:15:45.200,35.638743214,139.296518054,219.0153,2,15,0.0041,0.0047,0.0203,0.0004,0.0054,-0.0050,1.39,3.0
2019/12/04,11:15:45.400,35.638743115,139.296520747,219.0748,1,15,0.0037,0.0042,0.0203,0.0019,0.0055,-0.0050,1.59,3.2
2019/12/04,11:15:45.600,35.638742925,139.296523733,219.0548,1,13,0.0038,0.0051,0.0232,0.0022,0.0063,-0.0035,1.79,4.5
2019/12/04,11:15:45.800,35.638743094,139.296526676,219.0481,1,13,0.0047,0.0053,0.0241,0.0009,0.0069,-0.0047,1.99,7.4
2019/12/04,11:15:46.000,35.638742890,139.296529626,219.0559,1,13,0.0044,0.0049,0.0212,0.0013,0.0051,-0.0045,2.19,4.9
2019/12/04,11:15:46.200,35.638742465,139.296532624,219.0153,1,13,0.0049,0.0052,0.0221,-0.0007,0.0056,-0.0054,2.39,7.8
2019/12/04,11:15:46.400,35.638742196,139.296535460,219.0645,1,13,0.0047,0.0051,0.0223,0.0009,0.0054,-0.0053,2.59,5.6
2019/12/04,11:15:46.600,35.638742146,139.296538467,219.0493,1,13,0.0042,0.0051,0.0224,0.0015,0.0054,-0.0047,2.79,6.2
2019/12/04,11:15:46.800,35.638742208,139.296541458,219.0256,1,13,0.0049,0.0053,0.0260,0.0019,0.0073,-0.0046,2.99,7.2
2019/12/04,11:15:47.000,35.638742211,139.296544308,219.0888,1,13,0.0046,0.0052,0.0232,0.0014,0.0056,-0.0046,3.19,7.3
2019/12/04,11:15:47.200,35.638741774,139.296547059,219.0222,1,13,0.0053,0.0054,0.0240,0.0010,0.0058,-0.0055,3.39,7.8
2019/12/04,11:15:47.400,35.638741259,139.296549900,219.0314,1,13,0.0053,0.0057,0.0246,0.0007,0.0061,-0.0055,3.59,9.7
2019/12/04,11:15:47.600,35.638741200,139.296552661,219.0832,2,13,0.0048,0.0059,0.0250,0.0020,0.0058,-0.0051,3.79,1.2
2019/12/04,11:15:47.800,35.638741035,139.296555549,219.0118,1,13,0.0053,0.0059,0.0256,0.0009,0.0063,-0.0057,3.99,12.2
2019/12/04,11:15:48.000,35.638741084,139.296558387,219.0554,1,13,0.0050,0.0058,0.0257,0.0016,0.0064,-0.0050,4.19,12.4
2019/12/04,11:15:48.200,35.638740727,139.296561172,219.0447,2,15,0.0055,0.0063,0.0267,0.0009,0.0065,-0.0055,4.39,1.1
2019/12/04,11:15:48.400,35.638740238,139.296564055,219.0217,1,13,0.0058,0.0063,0.0274,-0.0012,0.0072,-0.0062,4.59,14.0
2019/12/04,11:15:48.600,35.638740076,139.296566737,219.0866,1,13,0.0056,0.0064,0.0276,0.0017,0.0069,-0.0056,4.79,14.3
2019/12/04,11:15:48.800,35.638740040,139.296569491,219.0361,2,13,0.0055,0.0067,0.0284,0.0019,0.0070,-0.0057,4.99,1.2
2019/12/04,11:15:49.000,35.638740374,139.296572356,219.0425,1,13,0.0061,0.0065,0.0291,-0.0002,0.0078,-0.0065,5.19,14.6
2019/12/04,11:15:49.200,35.638740313,139.296575279,219.0758,1,13,0.0060,0.0067,0.0294,0.0021,0.0074,-0.0058,5.39,15.2
2019/12/04,11:15:49.400,35.638740102,139.296578014,219.0306,2,15,0.0064,0.0069,0.0305,-0.0004,0.0081,-0.0068,5.59,1.1
2019/12/04,11:15:49.600,35.638739787,139.296580799,219.0674,1,13,0.0066,0.0074,0.0349,0.0015,0.0104,-0.0056,5.79,16.3
2019/12/04,11:15:49.800,35.638739789,139.296583788,219.0915,2,15,0.0061,0.0071,0.0311,0.0018,0.0084,-0.0061,5.99,1.2
2019/12/04,11:15:50.000,35.638739885,139.296586819,219.0387,2,13,0.0067,0.0074,0.0323,0.0009,0.0087,-0.0071,6.19,1.2
2019/12/04,11:15:50.200,35.638739966,139.296589578,219.1027,1,13,0.0065,0.0075,0.0325,0.0018,0.0083,-0.0061,6.39,15.8
2019/12/04,11:15:50.400,35.638739768,139.296592413,219.0617,2,13,0.0067,0.0082,0.0332,0.0028,0.0081,-0.0062,6.59,1.3
2019/12/04,11:15:50.600,35.638739208,139.296595298,219.0376,2,13,0.0073,0.0082,0.0346,0.0017,0.0086,-0.0078,6.79,1.4
2019/12/04,11:15:50.800,35.638739237,139.296597993,219.0871,2,13,0.0066,0.0079,0.0345,0.0024,0.0087,-0.0063,6.99,1.5
2019/12/04,11:15:51.000,35.638738966,139.296600979,219.0667,2,15,0.0066,0.0079,0.0348,0.0020,0.0091,-0.0058,7.19,1.1
2019/12/04,11:15:51.200,35.638739051,139.296603750,219.0690,2,13,0.0069,0.0086,0.0358,0.0022,0.0090,-0.0065,7.39,1.7
2019/12/04,11:15:51.400,35.638738768,139.296606501,219.0917,1,13,0.0076,0.0096,0.0414,0.0040,0.0116,-0.0049,7.59,21.9
2019/12/04,11:15:51.600,35.638738247,139.296609382,219.0328,1,12,0.0079,0.0091,0.0378,0.0021,0.0096,-0.0083,7.79,22.7
2019/12/04,11:15:51.800,35.638737970,139.296612112,219.0640,1,13,0.0073,0.0091,0.0378,0.0024,0.0095,-0.0067,7.99,19.9
2019/12/04,11:15:52.000,35.638737884,139.296615003,219.0588,2,15,0.0076,0.0091,0.0385,0.0031,0.0100,-0.0073,8.19,1.2
2019/12/04,11:15:52.200,35.638737844,139.296617953,219.0359,1,13,0.0083,0.0095,0.0399,0.0019,0.0102,-0.0086,8.39,20.2
2019/12/04,11:15:52.400,35.638737796,139.296620707,219.0850,2,13,0.0076,0.0096,0.0399,0.0028,0.0101,-0.0070,8.59,1.2
2019/12/04,11:15:52.600,35.638737548,139.296623616,219.0366,1,13,0.0079,0.0103,0.0457,0.0035,0.0133,-0.0046,8.79,22.5
2019/12/04,11:15:52.800,35.638737033,139.296626403,219.0320,1,9,0.0103,0.0114,0.0465,-0.0034,0.0148,-0.0114,8.99,20.9
2019/12/04,11:15:53.000,35.638737039,139.296629161,219.0642,1,13,0.0082,0.0103,0.0423,0.0034,0.0101,-0.0078,9.19,20.9
2019/12/04,11:15:53.200,35.638736857,139.296632201,219.0103,1,12,0.0082,0.0109,0.0426,0.0018,0.0108,-0.0072,9.39,20.8
2019/12/04,11:15:53.400,35.638736970,139.296635169,219.0794,2,13,0.0083,0.0103,0.0433,0.0033,0.0108,-0.0072,9.59,1.4
2019/12/04,11:15:53.600,35.638736679,139.296638080,219.0360,1,13,0.0084,0.0106,0.0440,0.0030,0.0112,-0.0074,9.79,21.1
2019/12/04,11:15:53.800,35.638736018,139.296641016,219.0540,2,12,0.0095,0.0110,0.0467,0.0026,0.0112,-0.0100,9.99,1.1
2019/12/04,11:15:54.000,35.638735862,139.296643775,219.0693,1,11,0.0091,0.0112,0.0471,0.0039,0.0115,-0.0070,10.19,21.5
2019/12/04,11:15:54.200,35.638735624,139.296646960,219.0425,2,13,0.0089,0.0111,0.0463,0.0032,0.0118,-0.0077,10.39,1.2
2019/12/04,11:15:54.400,35.638735755,139.296650016,219.0450,1,13,0.0100,0.0114,0.0479,0.0021,0.0125,-0.0101,10.59,21.6
2019/12/04,11:15:54.600,35.638735585,139.296653264,219.0647,2,14,0.0103,0.0113,0.0482,0.0035,0.0125,-0.0093,10.79,1.1
2019/12/04,11:15:54.800,35.638735226,139.296656373,219.0522,2,14,0.0094,0.0131,0.0510,0.0015,0.0158,-0.0093,10.99,1.0
2019/12/04,11:15:55.000,35.638735427,139.296659155,219.0735,2,10,0.0104,0.0129,0.0540,-0.0028,0.0162,-0.0050,11.19,1.4
2019/12/04,11:15:55.200,35.638735832,139.296661772,219.0436,2,14,0.0105,0.0113,0.0496,0.0029,0.0142,-0.0089,11.39,1.1
2019/12/04,11:15:55.400,35.638736587,139.296664608,218.9861,2,13,0.0121,0.0123,0.0631,0.0054,0.0202,0.0083,11.59,1.3
2019/12/04,11:15:55.600,35.638737077,139.296667304,219.0084,2,14,0.0131,0.0125,0.0610,0.0048,0.0194,-0.0053,11.79,1.6
2019/12/04,11:15:55.800,35.638737192,139.296670134,218.9012,2,12,0.0141,0.0126,0.0681,0.0063,0.0216,0.0164,11.99,1.6
2019/12/04,11:15:56.000,35.638737148,139.296673066,218.9635,2,12,0.0153,0.0133,0.0653,0.0077,0.0212,0.0144,12.19,1.6
2019/12/04,11:15:56.200,35.638737222,139.296675855,218.9677,2,14,0.0137,0.0130,0.0636,0.0051,0.0204,-0.0054,12.39,1.3
2019/12/04,11:15:56.400,35.638737588,139.296678888,218.9595,1,10,0.0152,0.0138,0.0680,0.0070,0.0211,0.0156,12.59,3.4
2019/12/04,11:15:56.600,35.638738201,139.296681864,218.9866,1,10,0.0159,0.0143,0.0690,0.0078,0.0212,0.0154,12.79,3.7
2019/12/04,11:15:56.800,35.638738110,139.296684859,218.9465,2,13,0.0190,0.0153,0.0764,0.0114,0.0263,0.0235,12.99,1.2
2019/12/04,11:15:57.000,35.638737595,139.296687825,218.9287,2,14,0.0149,0.0135,0.0657,0.0066,0.0212,0.0100,13.19,1.9
2019/12/04,11:15:57.200,35.638737653,139.296690513,219.0039,2,14,0.0146,0.0138,0.0695,0.0063,0.0221,0.0123,13.39,1.4
2019/12/04,11:15:57.400,35.638737527,139.296693557,218.9448,2,14,0.0146,0.0139,0.0703,0.0061,0.0225,0.0129,13.59,1.2
2019/12/04,11:15:57.600,35.638737271,139.296696541,219.0377,2,14,0.0162,0.0139,0.0683,0.0048,0.0217,-0.0044,13.79,1.3
2019/12/04,11:15:57.800,35.638736895,139.296699642,219.0776,2,12,0.0141,0.0135,0.0676,0.0046,0.0211,0.0093,13.99,1.2
2019/12/04,11:15:58.000,35.638736330,139.296702593,219.0285,2,11,0.0155,0.0141,0.0675,0.0025,0.0193,-0.0065,14.19,1.1
2019/12/04,11:15:58.200,35.638736202,139.296705304,219.0815,2,13,0.0130,0.0134,0.0652,0.0040,0.0200,0.0036,14.39,1.3
2019/12/04,11:15:58.400,35.638736474,139.296708274,219.0806,2,14,0.0134,0.0134,0.0633,0.0043,0.0193,-0.0069,14.59,1.4
2019/12/04,11:15:58.600,35.638736683,139.296711226,219.0253,2,13,0.0131,0.0143,0.0649,0.0023,0.0180,-0.0039,14.79,1.2
2019/12/04,11:15:58.800,35.638736817,139.296714178,219.0858,2,14,0.0142,0.0146,0.0656,0.0038,0.0182,-0.0084,14.99,1.1
2019/12/04,11:15:59.000,35.638736608,139.296717232,219.0580,2,13,0.0131,0.0147,0.0655,0.0039,0.0185,-0.0066,15.19,1.5
2019/12/04,11:15:59.200,35.638736228,139.296719995,219.0556,2,10,0.0157,0.0148,0.0693,0.0008,0.0195,-0.0112,15.39,1.7
2019/12/04,11:15:59.400,35.638736561,139.296722754,219.0892,2,12,0.0141,0.0149,0.0670,0.0045,0.0183,-0.0094,15.59,1.5
2019/12/04,11:15:59.600,35.638736592,139.296725655,219.0252,2,13,0.0143,0.0153,0.0685,-0.0006,0.0193,-0.0124,15.79,1.6
2019/12/04,11:15:59.800,35.638737121,139.296728289,219.0823,2,15,0.0129,0.0154,0.0679,0.0033,0.0189,-0.0086,15.99,1.1
2019/12/04,11:16:00.000,35.638737073,139.296731189,219.0538,2,15,0.0134,0.0150,0.0681,0.0040,0.0201,-0.0082,16.19,1.1
2019/12/04,11:16:00.200,35.638736857,139.296734113,219.0191,2,15,0.0145,0.0149,0.0700,0.0021,0.0207,-0.0129,16.39,1.2
2019/12/04,11:16:00.400,35.638737140,139.296736918,219.0771,2,15,0.0138,0.0152,0.0696,0.0045,0.0206,-0.0094,16.59,1.2
2019/12/04,11:16:00.600,35.638737393,139.296739916,219.0273,2,15,0.0136,0.0155,0.0703,0.0044,0.0204,-0.0104,16.79,1.3
2019/12/04,11:16:00.800,35.638738032,139.296742778,219.0549,2,15,0.0134,0.0152,0.0706,0.0033,0.0212,-0.0093,16.99,1.1
2019/12/04,11:16:01.000,35.638738081,139.296745789,219.0682,2,15,0.0142,0.0156,0.0716,0.0047,0.0214,-0.0098,17.19,1.4
2019/12/04,11:16:01.200,35.638737902,139.296748881,219.0308,2,15,0.0152,0.0155,0.0734,0.0024,0.0220,-0.0137,17.39,1.4
2019/12/04,11:16:01.400,35.638737856,139.296751896,219.0755,2,15,0.0138,0.0157,0.0727,0.0035,0.0220,-0.0097,17.59,1.5
2019/12/04,11:16:01.600,35.638738200,139.296755070,219.0586,2,15,0.0143,0.0160,0.0734,0.0044,0.0223,-0.0093,17.79,1.5
2019/12/04,11:16:01.800,35.638738684,139.296758184,219.0280,2,15,0.0140,0.0160,0.0741,0.0035,0.0225,-0.0099,17.99,1.6
2019/12/04,11:16:02.000,35.638738992,139.296761251,219.0763,2,15,0.0157,0.0163,0.0752,0.0038,0.0230,-0.0116,18.19,1.1
2019/12/04,11:16:02.200,35.638739063,139.296764396,219.0363,2,15,0.0173,0.0165,0.0777,0.0029,0.0236,-0.0174,18.39,1.2
2019/12/04,11:16:02.400,35.638738989,139.296767225,219.0556,2,10,0.0168,0.0195,0.0858,-0.0044,0.0277,-0.0157,18.59,2.8
2019/12/04,11:16:02.600,35.638739500,139.296769902,219.0783,2,13,0.0150,0.0176,0.0780,0.0045,0.0221,-0.0098,18.79,2.9
2019/12/04,11:16:02.800,35.638739890,139.296772704,219.0201,1,13,0.0149,0.0181,0.0789,0.0049,0.0211,-0.0121,18.99,3.0
2019/12/04,11:16:03.000,35.638740441,139.296775535,219.0736,1,13,0.0150,0.0183,0.0796,0.0049,0.0213,-0.0122,19.19,3.1
2019/12/04,11:16:03.200,35.638740584,139.296778683,219.0492,2,15,0.0152,0.0171,0.0796,0.0042,0.0239,-0.0115,19.39,1.8
2019/12/04,11:16:03.400,35.638740441,139.296781693,219.0451,2,15,0.0168,0.0180,0.0817,0.0004,0.0248,-0.0155,19.59,1.8
2019/12/04,11:16:03.600,35.638740987,139.296784527,219.0901,1,13,0.0151,0.0182,0.0812,0.0035,0.0229,-0.0111,19.79,3.2
2019/12/04,11:16:03.800,35.638741500,139.296787546,219.0308,1,13,0.0156,0.0190,0.0827,0.0051,0.0222,-0.0126,19.99,3.4
